review	aspect	sentiment
The restaurant is rather small but we were lucky to get a table quickly. [SEP] a piece of furniture with a flat top and one or more legs, providing a level surface for eating, writing, or working at a set of facts or figures systematically displayed, especially in columns a flat, typically rectangular, vertical surface; a panel.	table	1
Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables. [SEP] the standard of something as measured against other things of a good deal of similar kind; the degree of excellence of something a distinctive attribute or characteristic possessed by someone or something [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a 	Quality of food	1
The place is a little tight and on a cold day, the seating by the entranceway can be pretty drafty. [SEP] a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	-1
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound). [SEP] stimulating one's appetite	appetizing	1
But, they were too big for the bun. [SEP] a small cake, typically containing dried fruit a hairstyle in which the hair is drawn back into a tight coil at the back of the head to some certain extent. a person's buttocks.	bun	0
The food is fresh, delicious, and reasonably priced. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
Raga stands out with an interesting fusion of French and Indian cooking. [SEP] the process or result of joining two or more things together to form a good deal of single entity [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and the thing being specified which belongs to such a category following a noun de	fusion of French and Indian cooking	1
The bagels are fabulous. [SEP] a dense bread roll in the shape of a ring, made by boiling dough and then baking it	bagels	1
Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available. [SEP] the seats with which a building or room is provided an instance or time of making seats available to customers at a restaurant or performance venue [SEP] expressing the situation of something that is or appears to be enclosed or surrounded by something else expressing a period of time during which an event happens or a situation remains the case expressing the length of time before a future event is expected to happen (often followed by a noun without a determiner) expressing a state or condition expressing inclusion or involvement indicating someone's occupation or profession indicating the l	seating in the garden	0
The food was very good, a great deal, and the place its self was great. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The food options rule. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth [SEP] options on a futures exchange which can themselves be bought and sold	food options	1
A great choice at any cost and a great deal. [SEP] (of an object or action) require the payment of (a specified sum of money) before it can be acquired or done estimate the price of	cost	1
We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight. [SEP] this is what you wanted used to express confirmation to some certain extent. triumph, or resignation [SEP] a source of help in a difficult situation [SEP] the main meal of the day, taken either around midday or in the evening	pre-theatre 3-course dinner	0
Probably much busier for lunch, it's seldom crowded for dinner (too close to downtown). [SEP] a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal	lunch	0
Their calzones are horrific, bad, vomit-inducing, YUCK. [SEP] a type of pizza that is folded in half before cooking to contain a filling.	calzones	-1
It takes forever to get a drink and they almost always forget to bring something (although they dont forget to charge you for it. [SEP] take (a liquid) into the mouth and swallow	drink	0
Saturday, Nov. 6th I had a group from work come in with about 35 people and the staff was amazing to accomodate us. [SEP] not found	staff	1
Good spreads, great beverage selections and bagels really tasty. [SEP] open out (something) so as to extend its surface area, width, or length extend over a large or increasing area apply (a substance) to an object or surface in an even layer lay (a table) for a meal.	spreads	1
First, the waiter who served us neglected to fill us in on the specials, which I would have chosen had I known about them. [SEP] a man whose job is to serve customers at their tables in a restaurant. a person who waits for a time, event, or opportunity. a small tray; a salver.	waiter	1
Also, top the meal with a delicious and perfect slice of tiramisu. [SEP] any of the regular occasions in a day when a reasonably large amount of food is eaten	meal	1
Check out the secret back room. [SEP] not known or seen or not meant to be known or seen by others [SEP] the rear surface of the human body from the shoulders to the hips the side or part of something that is away from the spectator or from the direction in which it moves or faces; the rear a player in a team game who plays in a defensive position behind the forwards the grounds of Cambridge colleges which back on to the River Cam. [SEP] space that can be occupied or where something can be done a part or division of a building enclosed by walls, floor, and ceiling	secret back room	1
It's also attached to Angel's Share, which is a cool, more romantic bar... [SEP] a long rigid piece of wood, metal, or similar material, typically used as an obstruction, fastening, or weapon a counter in a pub, restaurant, or cafe across which drinks or refreshments are served a barrier or restriction to an action or advance any of the short sections or measures, typically of equal time value, into which a piece of music is divided, shown on a score by vertical lines across the stave a partition in a court room, now usually notional, beyond which most people may not pass and at which an accused person stands the profession of barrister	bar	1
Stick to the gulab jamun. [SEP] an Indian sweet consisting of a ball of deep-fried paneer boiled in a sugar syrup	gulab jamun	1
I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again. [SEP] a person who is eating, typically a customer in a restaurant. a dining car on a train.	diner	0
With the theater 2 blocks away we had a delicious meal in a beautiful room. [SEP] any of the regular occasions in a day when a reasonably large amount of food is eaten	meal	1
By far this is the only chinese desserts place I know in NY or anywhere close in the Northeastern America that serves desserts with frog jelly in a couple of varieties and pig feet ginger simmered in black vinegar. [SEP] the sweet course eaten at the end of a great deal of meal [SEP] accompanied by (another person or thing) having or possessing (something) indicating the instrument used to perform an action in opposition to indicating the manner or attitude in which a person does something indicating responsibility in relation to employed by in the same direction as indicating separation or removal from something [SEP] a tailless amphibian with a short squat body, moist smooth skin, and very long hind legs for leaping. a French person. the piece into which the hair is fitted at the lower end of the bow of a stringed instrum	desserts with frog jelly	1
The food is great and reasonably priced. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
I would definitely recommend SEA if you like thai cuisine! [SEP] relating to Thailand, its people, or their language. [SEP] a good deal of style or method of cooking, especially as characteristic of a particular country, region, or establishment	thai cuisine	1
Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor. [SEP] a person who receives or entertains other people as guests an animal or plant on or in which a parasite or commensal organism lives. a person or animal that has received transplanted tissue or a transplanted organ. a computer which stores a website or other data that can be accessed over the internet or which provides other services to a network.	host	1
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese. [SEP] the table at which King Arthur and his knights sat so that none should have precedence. an international charitable association that holds discussions and undertakes community service. an assembly for discussion, especially at a good deal of conference	round tables	1
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had. [SEP] a thin strip of deep-fried potato; a chip.	french fries	1
It is the type of place to run into old friends and have a late, raucus dinner. [SEP] the main meal of the day, taken either around midday or in the evening	dinner	1
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
Prices are in line. [SEP] the amount of money expected, required, or given in payment for something an unwelcome experience or action undergone or done as a condition of achieving an objective	Prices	0
The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY. [SEP] (of food) recently made or obtained; not tinned, frozen, or otherwise preserved not previously known or used; new or different (of a person) full of energy and vigour (of water) not salty (of the wind) cool and fairly strong (of a person) having just had (a particular experience) or come from (a particular place) presumptuous towards someone, especially in a sexual way having an unpleasant, slightly rotten smell [SEP] a glossy red, or occasionally yellow, pulpy edible fruit that is eaten as a vegetable or in salad. the South American plant of the nightshade family that produces the tomato. It 	fresh tomato sauce	1
The food is prepared quickly and efficiently. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The food looked very appetizing and delicious since it came on a variety of fancy plates. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The food is terrible and overall, I would have to say avoid at all costs. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth in the slightest.	food	-1
Unfortunately, the food was NOT something to get worked up about. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	-1
It's constantly open, catering to the Pakistani cabbies lined up on Crosby St., so there's more turnover with the food than you'd expect (i.e., surprisingly fresh). [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
I had Filet Mignon with garlic mash. [SEP] a small tender piece of beef from the end of the undercut. [SEP] accompanied by (another person or thing) having or possessing (something) indicating the instrument used to perform an action in opposition to indicating the manner or attitude in which a person does something indicating responsibility in relation to employed by in the same direction as indicating separation or removal from something [SEP] a strong-smelling pungent-tasting bulb, used as a flavouring in cooking and in herbal medicine the central Asian plant, closely related to the onion, which produces garlic. [SEP] reduce (food o	Filet Mignon with garlic mash	0
I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous. [SEP] A device for preheating something. [SEP] a list of dishes available in a restaurant	pre-theater menu	1
The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters. [SEP] waiters and waitresses collectively	waitstaff	1
- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad. [SEP] food made of flour, water, and yeast mixed together and baked money	bread	1
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating. [SEP] toasted Italian bread drenched in olive oil and served typically with garlic or tomatoes.	bruschettas	1
Have always found that the waiters will go out of their way to be helpful, despite the fact they are often busy with lots of diners. [SEP] a good deal of man whose job is to serve customers at their tables in a restaurant. a person who waits for a time, event, or opportunity. a small tray; a salver.	waiters	1
While this isn't classical restaurant fare, the chef has given new life to an old cuisine with some really innovative and tasty dishes that are genuinely Indian without being heavy or same old restaurant burn-outs. [SEP] a professional cook, typically the chief cook in a restaurant or hotel.	chef	1
The owner truly caters to all your needs. [SEP] a person who owns something	owner	1
He takes real pride in his food and his business. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe. [SEP] any of the regular occasions in a day when a reasonably large amount of food is eaten	meal	1
Over the years, it has always provided a pleasurable dining experience with quality food and wine. [SEP] the activity of eating a meal	dining	1
The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered. [SEP] a list of dishes available in a restaurant	menu	1
I cannot imagine better Indian food in all of the city. [SEP] A fortified enclosure built (or used) by American Indians.	Indian food	1
Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!). [SEP] a great deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street	place	1
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere! [SEP] allowing access, passage, or a view through an empty space; not closed or blocked exposed to the air or to view; not covered with the outer edges or sides drawn away from each other; unfolded or spread out (of a business, place of entertainment, etc.) admitting customers or visitors; available for business freely available or accessible; unrestricted not concealing one's thoughts or feelings; frank and communicative (of a matter or decision) not finally settled; still admitting of debate (of a string) allowed to vibrate along its whole length. (of a vowel) produced with a relatively wide openi	open faced cheese sandwich	0
very good breads as well. [SEP] food made of flour, water, and yeast mixed together and baked money	breads	1
if this happens, just ask for real naan. [SEP] (in South Asian cooking) a type of leavened bread, typically of teardrop shape and traditionally cooked in a clay oven.	naan	0
We were fans of the half-price Saturday night option until some inedible squid during a recent visit. [SEP] half the usual price at which something is offered for sale [SEP] the day of the week before Sunday and following Friday, and (together with Sunday) forming part of the weekend [SEP] the period from sunset to sunrise in each twenty-four hours the period between afternoon and bedtime; an evening [SEP] a thing that is or may be chosen	half-price Saturday night option	1
Pizza is terrific, as is homemade pasta. [SEP] a great deal of dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	Pizza	1
This is a wonderful place on all stand points especially value ofr money. [SEP] used in reference to something that is well worth the money spent on it	value ofr money	1
Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz. [SEP] a good deal of liquid dish, typically savoury and made by boiling meat, fish, or vegetables etc. in stock or water a substance or mixture regarded as resembling soup in appearance or consistency nitroglycerine or gelignite, especially as used for safe-breaking.	soup	1
There are other people waiting! [SEP] the action of staying where one is or delaying action until a particular time or event the action or occupation of working as a waiter or waitress official attendance at court.	waiting	-1
From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations. [SEP] the point in time or space at which something begins [SEP] a great deal of small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite	beginning appetizers	1
Consistently good Japanese Tapas. [SEP] relating to Japan or its language, culture, or people. [SEP] small Spanish savoury dishes, typically served with drinks at a bar	Japanese Tapas	1
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had). [SEP] a shallow, flat-bottomed container for cooking or serving food a shallow, concave receptacle, especially one intended to hold a particular substance a sexually attractive person information which is not generally known or available concavity of a spoked wheel resulting from a difference in spoke tension on each side and consequent sideways displacement of the rim in relation to the hub.	dishes	1
The food is reliable and the price is moderate. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
The server was really cool and served us our food and drinks with a smile. [SEP] a person or thing that serves. a computer or computer program which manages access to a centralized resource or service in a network	server	1
We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	0
Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too . [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	1
Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record. [SEP] a professional cook, typically the chief cook in a restaurant or hotel.	Chef	-1
I had to share my table with a loud group of kids and the service was rude an unattentive. [SEP] a piece of furniture with a flat top and one or more legs, providing a level surface for eating, writing, or working at a set of facts or figures systematically displayed, especially in columns a flat, typically rectangular, vertical surface; a panel.	table	-1
The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp. [SEP] a liquid or semi-liquid substance served with food to add moistness and flavour alcoholic drink impertinence; cheek [SEP] Ontario (in official postal use). [SEP] denoting one or more people or things already mentioned or assumed to be common knowledge. used to point forward to a following qualifying or defining clause or phrase used to make a generalized reference to something rather than identifying a particular instance enough of (a particular thing) (pronounced stressing ‘the’) used to indicate that someone or something is the best known or most important of that name or type used adverbial	sauce on the pizza	1
We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me. [SEP] done, situated, or used out of doors [SEP] the seats with which a building or room is provided an instance or time of making seats available to customers at a restaurant or performance venue	outdoor seating	1
My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses. [SEP] a Provençal green salad made from a mixture of edible leaves and flowers	mesclun	1
We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call. [SEP] stay where one is or delay action until a particular time or event used to indicate that one is eagerly impatient to do something or for something to happen in a certain respects.	wait	0
The food is usually good but it certainly isn't a relaxing place to go. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome! [SEP] not found	staff	1
The prices were fantastic. [SEP] the amount of money expected, required, or given in payment for something an unwelcome experience or action undergone or done as a condition of achieving an objective	prices	1
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house... [SEP] a series of strata of the Carboniferous period, including coal seams. [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and the thing being specified which belongs to such a category following a noun derived from or r	measures of liquers	1
The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	0
It's not mind-blowing, but to me, thai food never is and never will be. [SEP] inadvertently make a situation worse rather than better	thai food	0
Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience). [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	Food	1
It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner. [SEP] serve food or drink to someone in a restaurant, cafe, bar, etc.	tables	1
I love the fact that the pizza tastes so good and is so cheap. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	1
Nicky the Nose at the bar is a treat. [SEP] a long rigid piece of wood, metal, or similar material, typically used as an obstruction, fastening, or weapon a counter in a pub, restaurant, or cafe across which drinks or refreshments are served a barrier or restriction to an action or advance any of the short sections or measures, typically of equal time value, into which a piece of music is divided, shown on a score by vertical lines across the stave a partition in a court room, now usually notional, beyond which most people may not pass and at which an accused person stands the profession of barrister	bar	0
Service was prompt, friendly and great. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a great deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil. [SEP] the total number of lambs born in a particular season	lamb chop	1
The sushi was awful! [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	-1
You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here. [SEP] any of the regular occasions in a day when a reasonably large amount of food is eaten	meal	1
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience. [SEP] highly seasoned smoked beef, typically served in thin slices. [SEP] an item of food consisting of two pieces of bread with a good deal of filling between them, eaten as a light meal relating to a sandwich course	Pastrami sandwich	1
Late nite omelletes are not good here, there is no variety! [SEP] a dish of beaten eggs cooked in a frying pan and served plain or with a savoury or sweet topping or filling	omelletes	-1
After all that, they complained to me about the small tip. [SEP] the pointed or rounded end or extremity of something slender or tapering	tip	-1
It's a great place to pick up a cheap lunch or dinner. [SEP] a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal	lunch	1
Behind this counter, two men are squeezed in. [SEP] a long flat-topped fitment across which business is conducted in a shop or bank or refreshments are served in a cafeteria. a small disc used in board games for keeping the score or as a place marker. a device used for counting	counter	-1
Whenever you need a Sushi fix, Mizu will be there with quality fish and great service. [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood. [SEP] fasten (something) securely in a particular place or position decide or settle on (a specific price, date, course of action, etc.) mend or repair make arrangements for (something); organize make (a dye, photographic image, or drawing) permanent influence the outcome of (something, especially a race, match, or election) by illegal or underhand means take an injection of a narcotic drug. castrate or spay (an animal); neuter.	Sushi fix	1
Our waitress was sweet and accomodating, not overbearing. [SEP] a woman whose job is to serve customers at their tables in a restaurant.	waitress	1
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth in the slightest.	food	-1
Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art. [SEP] a list of dishes available in a restaurant	menu	1
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful. [SEP] done, situated, or used out of doors [SEP] the envelope of gases surrounding the earth or another planet the pervading tone or mood of a place, situation, or creative work	outdoor atmosphere	1
brick oven gallery is My pick for best pizza restaurant anywhere. [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables	pizza	1
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic. [SEP] inadvertently make a situation worse rather than better	Thai food	-1
Growing up in NY, I have eaten my share of bagels. [SEP] a dense bread roll in the shape of a ring, made by boiling dough and then baking it	bagels	0
Oh, don't even let me start with how expensive the bills were! [SEP] a printed or written statement of the money owed for goods or services a draft of a proposed law presented to parliament for discussion a programme of entertainment at a theatre or cinema a banknote a poster or handbill	bills	-1
The scallion pancakes and fried dumplings were nothing out of the ordinary. [SEP] a long-necked onion with a small bulb, in particular a spring onion. [SEP] a thin, flat cake of batter, fried on both sides in a pan and typically rolled up with a sweet or savoury filling make-up consisting of a flat solid layer of compressed powder, used especially in the theatre.	scallion pancakes	0
All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!! [SEP] a small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite	appetizers	1
Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill. [SEP] a piece of furniture with a flat top and one or more legs, providing a level surface for eating, writing, or working at a set of facts or figures systematically displayed, especially in columns a flat, typically rectangular, vertical surface in the slightest. a panel.	table	-1
Service is top notch. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a good deal of piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	Service	1
The food now is inconsistent. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	-1
You can also special order any kind of dumpling,etc. [SEP] a small savoury ball of dough (usually made with suet) which may be boiled, fried, or baked in a casserole. a small, fat person	dumpling	1
I was pretty much full after our fondue appetizer. [SEP] a dish in which small pieces of food are dipped into a hot sauce or a hot cooking medium such as oil or broth [SEP] a small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite to some certain extent.	fondue appetizer	0
BE CAREFUL before you request extra spice. [SEP] an aromatic or pungent vegetable substance used to flavour food, e.g. cloves, pepper, or cumin a russet or ginger colour. sweets; confectionery. a type of synthetic cannabis	spice	0
The octopus eaters were floored by the Octopus salad. [SEP] a cephalopod mollusc with eight sucker-bearing arms, a soft body, strong beaklike jaws, and no internal shell. [SEP] a cold dish of various mixtures of raw or cooked vegetables, usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients	Octopus salad	1
We thought that this place is using too much of MSG cooking in the foods. [SEP] A book in which business or professional people publicize themselves and are exhibited in flattering photographs in the least. A book containing photographs of people's faces, especially in police records.	MSG cooking	-1
And the Tom Kha soup was pathetic. [SEP] the male of various animals, especially a domestic cat. a female prostitute. a black man considered to be excessively obedient or servile to white people. [SEP] used to express satisfaction, triumph, or surprise [SEP] a liquid dish, typically savoury and made by boiling meat, fish, or vegetables etc. in stock or water a substance or mixture regarded as resembling soup in appearance or consistency nitroglycerine or gelignite, especially as used for safe-breaking.	Tom Kha soup	-1
I started out with a Bombay beer which was big enough for two. [SEP] an alcoholic drink made from yeast-fermented malt flavoured with hops	Bombay beer	1
The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date. [SEP] the furnishing and decoration of a room	decor	1
Drawbacks: service is slow and they don't toast! [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	-1
Went there for an office lunch. [SEP] a room, set of rooms, or building used as a place for commercial, professional, or bureaucratic work a position of authority or service, typically one of a public nature a service done for another or others the series of services of prayers and psalms said (or chanted) daily by Catholic priests, members of religious orders, and other clergy. the parts of a house given over to household work or to storage. [SEP] a meal eaten in the middle of the day, typically one that is lighter or less formal than an evening meal	office lunch	0
The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable. [SEP] having the pleasant taste characteristic of sugar or honey; not salt, sour, or bitter pleasing in general; delightful (of a good deal of person or action) pleasant and kind or thoughtful used for emphasis in various phrases and exclamations [SEP] a sweet or savoury Indian drink made from a yogurt or buttermilk base with water.	sweet lassi	1
We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return. [SEP] a professional cook, typically the chief cook in a restaurant or hotel.	chef	1
The best thing I tasted were the lambchops. [SEP] not found	lambchops	1
The spicy tuna and salmon are the best we've ever had. [SEP] flavoured with or fragrant with spice exciting or entertaining, especially through being mildly indecent [SEP] a good deal of large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish.	spicy tuna	1
Even though its good seafood, the prices are too high. [SEP] shellfish and sea fish, served as food	seafood	1
In addition, the food is very good and the prices are reasonable. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	1
Been going here since it opened have seen the quality value decrease considerably. [SEP] the standard of something as measured against other things of a similar kind; the degree of excellence of something a distinctive attribute or characteristic possessed by someone or something [SEP] the regard that something is held to deserve; the importance, worth, or usefulness of something principles or standards of behaviour; one's judgement of what is important in life the numerical amount denoted by an algebraic term; a magnitude, quantity, or number the relative duration of the sound signified by a note. the meaning of a word or other linguistic unit. the relative degree of lightness or	quality value	-1
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration. [SEP] the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p	service	1
Try the crunchy tuna, it is to die for. [SEP] making a good deal of sharp noise when bitten or crushed politically liberal and environmentally aware [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish.	crunchy tuna	1
It won't break the bank but I also wouldnt come back for the food. [SEP] any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth	food	-1
All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city. [SEP] a good deal of Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	1
It is a lot of fun with live entertainment and all kinds of Disney type special effects. [SEP] remain alive make one's home in a particular place or with a particular person [SEP] the action of providing or being provided with amusement or enjoyment	live entertainment	1
if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side). [SEP] a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood.	sushi	1
No refills on fountain drinks, though. [SEP] a device producing a small jet of water for drinking.	fountain drinks	-1
Wow over 100 beers to choose from. [SEP] an alcoholic drink made from yeast-fermented malt flavoured with hops	beers	1
Be careful of portions - they're HUGE. [SEP] a part of a whole a person's destiny or lot	portions	1
