review	aspect	sentiment
rt bigjamaal lakers where y' all at ? -- > * hears crickets *	lakers	-1
1msia boleh ! '' jeffreychew : viewing of sex video in public boleh . listening to lady gaga music can not ''	lady gaga	-1
 britney spears ' new single ' 3 ' goes straight to number 1 on us itunesglasswerk.co.uk ... celebration of the 10th . .	britney spears	1
 al gore would have made a good president . seems like a smart guy , but americans wanted an '' entertaining '' buffoon instead . * shrugs *	al gore	1
gagafan1112 i was n't saying i do n't like lady gaga . . i love $t$ . i just thought it was funny . -lrb- :	lady gaga	1
good . glenn beck is horrible . rt : guardiannews : waitrose dumps fox news in protest over remarks about barack obama 	barack obama	0
sad is the person who has nothing better to do with their time or life than create sleezy rubbish like britney spears bots . get a life .	britney spears	-1
listening to a-game the air plane on raiiney ' is ipod , why am i gon na make a routine , well and dancing , lol ,	ipod	0
; obama told by military you 're no longer commander-in-chief , also convicted to be impeached .	obama	-1
having issues with xbox customer service . they made an error and they think i should be charged for it . we 'll see .	xbox	-1
 barack obama won the nobel prize . the peace will follow ...	barack obama	1
you see how good were looking than right ? rt cisco_g6 hollywood_zulu i 'm just upset because i was watching the lakers game =-lrb- i hate them .	lakers	-1
rt : thecoffeedesk : suck my balls apple , windows 7 is killing and our stocks are up !	windows 7	-1
i 'd say tiger woods is getting some revenge on yeah yang today . 5 up through 11 holes .	tiger woods	0
 windows 7 is pretty impressive so far .	windows 7	1
is lindsay getting fat : speaking of fatties , lindsay lohan took a break from doing nothing to go shopping yester . .	lindsay lohan	0
is it weird that i 've had multiple dreams about being harry potter ?	harry potter	0
i can honestly say i never liked britney spears , even before all the drama . is there even a point to this song ?	britney spears	-1
 lady gaga 's '' born this way '' is 1 on the billboard hot 100 chart for a 6th consecutive week !	lady gaga	1
 o $t$ $t$ my guitar - $t$ swift	o	0
'' i go through life like a karate kid '' - britney spears 	britney spears	0
just got an invite to begin beta testing google wave . better late than never	google wave	0
'' obama deserves the nobel prize for the simple reason that if it were n't for him sarah palin would be in the white house . ''	sarah palin	0
vino_aholic wii fit is fabulous - it sure is , even has a proper go at you when you do n't use it for a while !	wii	0
schipulcon notes of the day : unicorns fart glitter | britney spears is like a social networking site-every1 's been with her | help me help you !	britney spears	0
i wish britney spears sucking a . . would stop trying to follow me . i do n't want that foolishness on my page n i blocked like 20 of them already	britney spears	-1
mererenee i 'm and the streets , fuck google !!!	google	-1
 al gore is likening his global warming fight to the civil rights movement . did n't his dad filibuster the civil rights act ? justsayin fb	al gore	-1
 tiger woods going for gold in 2016 olympics . i think he will get it .	tiger woods	1
vita carminis : pro-life & a new fan of justin bieber - vitacarminis : .	justin bieber	1
ainda estou com sequelas do show the shakira , quero outro !! perfect !	shakira	1
may be it 's a damn parent trap -lrb- hell no you 're making a movie with lindsay lohan -rrb- huahahahahahaha	lindsay lohan	-1
do fans suck ? anderson cooper chats w/lady gag . why do we build up celebs and anxiously , eagerly await their downfall ? .	anderson cooper	0
definitely . was excited to watch fat camp & dumb mtv put britney spears on	britney spears	-1
pissed now . the droid rapes the iphone . by far . thank you lack of patience .	iphone	-1
anyone else sick of seeing the avatar of britney spears giving head ? raise your hands . pornbotssuck nopunintended / the worst	britney spears	-1
 tiger woods finishes 5-0 as u.s. wins presidents cup - espn : oct 11 , 2009 ... $t$ had a perfect week , a . .	tiger woods	1
no drugs , alcohol , britney orders tour entourage - pop star britney spears who is going to visit australia next mon ...	britney spears	0
rt if you want 100 dms to 20 celebrities -lrb- including justin bieber -rrb- -lsb- must be following dabelieberswagg -rsb- < 3	justin bieber	1
kings vs . lakers ???? is that even fair to the kings ? who the fuck . . the kings ??? bye ! i mos definitely . will b tuned in tonight !	lakers	0
level26 please pick me for the pod touch . then i wo n't have to buy a kindle .	kindle	0
`` framemaker has detected a serious error and must quit . '' so how long has sarah palin been writing code for adobe ?	sarah palin	-1
btw lindsay lohan keeps tweeting samantha ronson about their failed r/s and samantha refuses to reply . i actually feel damn bad for lindsay .	lindsay lohan	0
nowplaying lady gaga - let love down	lady gaga	0
attention rest of the world : we get it . you did n't like bush . you can stop giving barack obama awards for no reason now .	barack obama	0
 madonna collects her cash from a brit paper : who the hell is dumb enough to screw with $t$ ? apparently , bathroom . .	madonna	0
musicology 187 - when you beat a dead horse , you ca n't complain when it starts to smell like britney spears - ...	britney spears	-1
today , we have a president given to us by the democratic party , just like jimmy carter in the 1970 's . tcot	jimmy carter	0
 nicolas cage is not responsible for his financial irresponsibility -lrb- e ! online -rrb- : when it comes to taking the blame for . .	nicolas cage	-1
quotethatmovie : '' martha stewart , oprah , and your wife . you got ta fuck one , kill one , and marry one , who do you pick ? ''	martha stewart	0
 john mccain in libya . better be careful before someone makes him a pow again . wait , no war declaration , oh well , they can keep him then ?	john mccain	-1
i liked a youtube video -- charlie sheen winning at call of duty : black ops .	charlie sheen	1
 al gore book is beautifully executed , but lacks some killer features , but good first effort ... ca n't help thinking this could be html though	al gore	0
how to present like steve jobs - awesome , super duper , just great , lol to those that get it ; - d	steve jobs	1
that rt pained me , as i 'm fairly certain it should have said '' i 'm not george bush either '' but it was -lsb- sic -rsb- : p	george bush	-1
hell no !! fuck psp !! lol jk . nope . i like handheld systems better just not the $t$	psp	-1
hey max can you send me the cd pretty wings , love it on the bet tribute to micheal jackson 	micheal jackson	1
neiledmundson apple survey - what do you think of apple products ? ipad sucks ? freebies .	ipad	-1
 tiger woods !! some people have too much money !! the guy has never done anything to make him deserve a billion !!	tiger woods	-1
justin , i really like your new song '' love me '' i already have it on my ipod !	ipod	0
djhomicide1 haa me & the lakers arrogance have a love/hate relationship . hows the album coming out homay	lakers	-1
ever notice how much better looking women are after a divorce ? why is that ? madonna looks better now than she did two years ago .	madonna	0
ca n't believe new remake of arthur with russell brand got one star in the guardian . i did n't realize it was that good ... pointlessremakes	russell brand	1
ooh ! i like this britney spears 3 remix ! its crack-a-dotious ! who made it ? -lrb- crack-a-dotious lmao oh man -rrb-	britney spears	0
rabbits go home for wii is getting some really good reviews	wii	1
britneyspears news ! britney spears with jason trawick , exes in trouble -lrb- via a socialites ...	britney spears	0
wow ! xbox 360 games in the us sure do love call of duty .	xbox	0
 nicolas cage is our generations steven segal ... so sad . or rad if your 're into bad action pictures . time to play with my mouse .	nicolas cage	0
rt onlybiebersbaby : rt biebersoul : after pod , phone and ipad , apple is developing a special gadget for bieber haters . it has been na ...	ipad	0
thanks for the rt . texas is important in getting sarah palin elected . have you joined her facebook page ? election headquarters	sarah palin	0
 britney spears , oh how i love you ... concert soon ! who else is excited !?	britney spears	1
lol '' i get to go to lots of overseas places , like canada . '' - britney spears quote	britney spears	0
why is this fool walking round here with freaking mc hammer pants on . help me lord this style ca n't be coming back ... smh ...	mc hammer	-1
4 . i love taylor swift 100factsaboutme	taylor swift	1
i think the kindle is great . any time access to a huge selection of books -lrb- cheaper than paper ones -rrb- & perfect for travel !	kindle	1
i wish gaga would get rid of that new logo . shit looks like lady sasa	gaga	-1
watched harry potter . scared the fuck out me . damn you , snakes . lol	harry potter	-1
did all the toothpaste factories blow up all over the globe making the air fresh ? problem . britney spears talking ! omfg	britney spears	-1
 wii tennis . you ca n't even touch me !	wii	0
omg google sure loves kiseung !! : -rrb-	google	0
sex and celebrities : kim kardashian in sexy german dress and posing nud ... .	kim kardashian	1
gears of war 2 . i miss my xbox live account . i 'd be ripping balls right now . modern warfare two is almost out .	xbox	1
do you like harry potter ? hp6 is playing on t-hall lawn this saturday at 8 !	harry potter	0
 britney spears and little ' wayne - bad didar	britney spears	0
seriously , foramilliondollars i would kiss britney spears : -rrb-	britney spears	0
high fashion seems to be opting out of models ... madonna for louis vuitton , lily allen for chanel . explanation please	madonna	0
latest golf news : '' tiger woods gets crushing win , apologizes for heckler	tiger woods	0
got ta light skin friend look like micheal jackson got ta dark skin friend look like $t$ . . lmfao im crying off that rip mj though	micheal jackson	-1
 nicolas cage drowning in debt - bodog beat	nicolas cage	-1
my love 's a revolver , my sex is a killer ! madonna love you ! ahahaha	madonna	0
i just woke up from a dream in which i was shopping with madonna & she tried to set me up with seth rogen .	madonna	0
karlschneider love gowalla on the ipad . . for sure .	ipad	1
lohan a bad influence : michael lohan claims daughter lindsay lohan is a bad influence on teenage sister alianoth . .	lindsay lohan	-1
reading : '' modern warfare 2 multiple disables xbox live party chat '' -lrb- -rrb-	xbox	0
trying twit2go . the android twitter apps are inferior to the iphone apps .	iphone	1
look ! huge ass rims on any car is terrible ! if you shoe size is 10 why would you get shaq 's size ??? get shit that fits ...	shaq	-1
sure he 's not talking wii golf ?	wii	0
had an awesome dream : seeing the spice girls concert with madonna on drums singing bon jovi 's shot through the heart . where did that come from ?	madonna	1
 britney spears spears is demanding her 225 strong support crew , including local production staff and support act . .	britney spears	0
 britney spears ' toxic is playing in the store right now ... a bit odd if you ask me	britney spears	0
'' the final countdown '' is stuck in my head . damn windows 7 commercials	windows 7	-1
william bradley : obama 's biggest problems still lie abroad : president barack obama has no shortage of nasty cri ... .	barack obama	-1
i love my wii . ssbb is so much fun , animal crossing is even better , but ddr hottest party takes the cake	wii	1
my best friend just called justin bieber a fag . . that 's pretty sad that she said that . d :	justin bieber	-1
new post : fantasy by britney spears for women edp spray 1.7 oz -lrb-	britney spears	0
been watching youtube videos about google wave and am excited about it ! do all y' all like it ?	google wave	1
president barack obama wins a nobel peace prize . seriously . what the hell did he ever do to bring peace ? they have truly jumped the shark !!!	barack obama	-1
just saw the micheal jackson movie trailer , i wan na go see that movie it real look guud	micheal jackson	0
enjoy this evening still time to book for '' how to barack obama your business ! '' live in docklands	barack obama	0
if you hate serena williams , fine . if you hate barack obama , fine . if you hate both of them ... you racist . noshade justsaying	serena williams	-1
i love britney spears such an idol : -rrb-	britney spears	1
 hillary clinton praises russia over iran crisis - telegraph they are all so fake	hillary clinton	0
comeonson you must be gay if you got britney spears album on your pod	britney spears	-1
estou ouvindo : brave new girl - britney spears 	britney spears	0
 britney spears new song is actually pretty cool	britney spears	1
i just took '' you 're pete wentz ' daughter and your married to justin bieber . he 's abus ... '' and got : part 12 ^_^ ! try it : .	justin bieber	1
thank you steve jobs for the detachable cord that i trip over at least once a day and if it did n't detach , i 'd be in traction .	steve jobs	0
fashgasm 23.3.2011 > industry news & changes : ... changing face of lady gaga fashion photo shoots the area to wa ... .	lady gaga	0
about to hit china bear , my favorite chinese restaurant in bathroom . * tiger woods fist pump *	tiger woods	0
not even shakira delta_goodrem or rihanna are waking me up this morn !	shakira	0
has some disturbing britney spears porn follower on twitter . go me	britney spears	0
 mandy moore & kellan lutz : ' love , wedding , marriage ' photos ! : $t$ and kellan lutz get married in this st. . . .	mandy moore	0
yes i do think body language should b on the charts i compare it to lady gag paris hilton and britney spears if not better	britney spears	0
 iphone under attack from android invasion - pc world	iphone	0
perez hilton : nicolas cage is selling another castle ! : maybe he should be a real estate agent instead of an acto . .	nicolas cage	-1
 lindsay lohan ' s probation extended by a year : actress in court for progress review	lindsay lohan	0
_ melooo wish you would n't hate on harry potter so much . . just because you ca n't do magic sheesh	harry potter	0
131lina you fucking bitch !!! why did n't you remind me the lakers played today ?!!!	lakers	0
i ca n't believe i 'm saying this but i think glee makes me like justin bieber 	justin bieber	1
jessicabiel , mila kunis awaits fallout of sexy trailer with justin timberlake - .	justin timberlake	1
on the nook they can share a book for 14 days . not sure about the kindle .	kindle	0
yeah i just updated to windows 7 on my pc desktop and its pretty cool but i love my mac and i have only had it for two days lol	windows 7	1
rt adlercoloride lady gaga love you .	lady gaga	1
okay ive honestly had it with the britney spears sucking penis following me . . who is the owner of twitter ! i have a few choice words for them	britney spears	-1
okay so one of microsoft 's '' biggest features '' on windows 7 ... meet twoup for mac and its free ...	windows 7	0
facing healthcare reform : us president barack obama ' is fight for healthcare reform could set the terms for other . .	barack obama	0
great meeting with ceo of bloomsbury . he managed to sandwich me in between jk rowling and steve jobs . i was the cheap meat in the ciabatta .	steve jobs	0
lmao this okay mag with nick cannon holding mariah carey 's tits does not say romance just ew	nick cannon	-1
is saying shes miley . yeah . right . did you know im the real britney spears ? ha ha ha . okay . but its fun reading her tweets . lol	britney spears	0
beforewehadjustin , justin timberlake was the bomb . and yes , he still should be . that guy is awesome .	justin timberlake	1
but your such a fake , wish people would stop following a fake harry potter , scar on the back of a cereal pckt was it , yeah .	harry potter	-1
are rebeccawoodhead i forgettto check google wave and without alert notification it 's unlikely to be a habit googlewaif	google wave	0
if i made a mistake in that last tweet it 's because my cousin is britney spears ... apparently .	britney spears	0
actually i love micheal jackson , kim kardashian and daddy . they are very successful people who are inspirational .	micheal jackson	1
jbieebersctst . . it would it would lol ... i just seen the new harry potter movie . . have you seen it yet . . it was amazing lol	harry potter	1
i want to have jasmine v 's smile , i want to have miley cyrus ' hair and all that is perfect but all i wanted is selena gomez 's boyfriend	miley cyrus	1
arrogant * and he 's just like a mixed version of micheal jackson and madonna .	madonna	0
tic tac , tic tac , tic tac , tic tac , tici tac , tic tac get stupid do n't stop it , i love madonna 	madonna	1
really miss my ipod . ? badromance ?	ipod	0
simon cowell and l.a. reid discuss ' x factor ' rumors : cowell tells ryan seacrest that the television talent competition ' ... .	ryan seacrest	0
i love the new single of britney spears - 3 . there is a very good rythme , and i love the lyrics =d ♥	britney spears	1
 britney spears - gim me more < -- its britney bitch !	britney spears	-1
do you know how to convert youtube videos to psp compatible ones through linux command ? thank you in advance : -rrb-	psp	0
bad romance ? idk , its okay , not awesome ! you have 2 listen 2 it least 3 times , so like that you like it . not an instant smask like 3 - britney spears : d	britney spears	0
5 feet from tiger woods for min at the pres cup here in sf . stared stupidly in admiration , respect . walked away with chills of inspiration .	tiger woods	0
gossip girls >> britney spears : mexican bikini babe : taking a break from her work obligatio . .	britney spears	0
 justin timberlake n timbaland . . that 's a bomb . . plus keri hilson , nicole scherzinger , and brandy at shock value tour . . dats boom !!	justin timberlake	0
john + edward looked more like man-machine kraftwerk than britney spears xfactor	britney spears	0
. i read comics on my phone . i downioaded st 09 countdown . i brought a kindle in september and really like it for novels .	kindle	1
voodoobone apple survey - what is your opinion of apple products ? ipad sucks ? freebies .	ipad	-1
 harry potter quote of the day : '' longbottom , if brains were gold , you 'd be poorer than weasley , and that 's saying something . '' -lrb- nice one becky -rrb-	harry potter	0
fucking gwar was awesome im soaked in blood and guts and they killed lady gaga but im 2 drunk 2 tweet	lady gaga	-1
i love anderson cooper omgomg	anderson cooper	1
 lindsay lohan is such an embarrassment . i used to love her .	lindsay lohan	0
this week 's online poll : should barack obama have been given the nobel peace prize ?	barack obama	0
guardian : barack obama ' surprised ' and ' humbled ' by nobel peace prize	barack obama	0
do n't get your best friend any type of ipod ... they 'll screw you over . . sorry kara . . no $t$ for you ... maybe i 'll get you a zune . lol	ipod	0
to compete with sarah palin , joel stein wrote his autobio in a single day endlessly awesome	sarah palin	0
iam_zolanski gasp no no no don say fuck harry potter . i love him lol	harry potter	1
' i still love madonna ... but she 's retarded ' daily mail gold ...	madonna	0
i temporarily followed lady gaga just so i can say '' you suck ''	lady gaga	-1
just for the record justinbieberd we all now your rnot really justin bieber !!!!!	justin bieber	-1
photo : i feel like listening to my ipod . . i have that song `` i 'm a korean '' stuck in my head . ow , i just got a ...	ipod	1
i so need to hear britney spears right now ... i am feeling tick because i want to hear it so bad	britney spears	1
well at least we can be sure she the '' dumb bitch '' part right '' dumb bitch '' paris hilton responds to sarah shahi .	paris hilton	-1
trying to sleep but chelsea handler got me rolling ... lololol !	chelsea handler	1
well i checked it out in consumer reports -lrb- my dad subscribes -rrb- and they say go with the kindle , so i 'll probably do that . thanks for tips : -rrb-	kindle	0
update on the windows 7 ultimate giveaway - 183 entries - just 17 away from 200 ! to all participating .	windows 7	0
should twitter be like wii and have a time out window pop up that tells you to go outside and stretch your legs ?	wii	0
shit , you could of just let me loose on the high school musical set & i 'd of been 1 happy ass dude with ashley tisdale & vanessa hudgens b lol	ashley tisdale	0
villains we love : lucius malfoy - cinematic : i love the harry potter series -lrb- books and movies -rrb- , and i care ab . .	harry potter	1
 lindsay lohan en ugly betty !	lindsay lohan	0
debateing getting persona 4 or persona psp ... is the one on $t$ like the persona 4 ? cus 4 looks like fun .	psp	0
design is not just what it looks like and feels like . '' design is how it works '' steve jobs 	steve jobs	0
rt shawty __ reddpresent ! rt static_spaz right here rt bigjamaal : lakers where y' all at ?	lakers	-1
just saw someone refer to google wave as google dave . it 's a far better name .	google wave	0
get an xbox :p try operation flashpoint 2 , it 's even more amazing . it 's just harder	xbox	1
 justin bieber pranks willow smith -lrb- video -rrb- : $t$ and his organization of pranksters motionless to lift a ... .	justin bieber	0
 jimmy carter talked about peace and poverty housing on the today show today :	jimmy carter	0
twitition let uzma fulfill her wish : tell justin bieber she love him .	justin bieber	1
ugh , i 'm sorry , you need a kindle or other portable reading device , or else $t$ application for phone . hate being without a book .	kindle	0
dude , i totally want a b & n nook . hate the look of kindle and the sony reader is crap . finally an reader that looks worth the $	kindle	-1
 britney spears says : '' living in sin is the new thing . ''	britney spears	0
geramed apple survey - what do you think of apple products ? ipad sucks ? apple .	ipad	-1
if its bitter at the start then its sweeter in the end :-rrb- madonna 	madonna	0
na na na na everyday it 's like my ipod stuck on replay , replay-ay-ay-ay ...	ipod	-1
arafat , obama . yes . anti-israel and alsoanti - george bush totally left-wing politics like racism , nobel now has no meaning	george bush	0
custom firmware on the psp is fantastic . and disgaea looks like fun already .	psp	1
chetan_bhagat candidates for united nations : britney spears -lrb- from circus -rrb- and sigourney weaver -lrb- from aliens -rrb- . good luck .	britney spears	0
ok , i was a little quick to judge windows 7 starter , dig around & you find fun things like color calibration & some cool customization , is true	windows 7	0
either i have a dirty filthy mind or the new britney spears song '' 3 '' is n't necessarily about the actual number ... geez !	britney spears	-1
quote : '' i would really like to be a legend like madonna . when she 's performing , the audience is just in awe of her . '' -	madonna	1
i 'm not surprised . wii makes a good workout , esp with bourbon .	wii	0
i love nyc but how how can it not have a basketball team that make its name by itself ? that 's why i root 4 the the lakers !	lakers	0
 lindsay lohan -- justice delayed is sweet justice hollywoodextrafiled under : < a href = '' : / / is.gd / 4mkgr	lindsay lohan	0
she 's hated on a lot on sites like ocean , perez hilton and this other sites . they do n't know jo , so they ca n't judge her .	perez hilton	-1
so now ghadaffi can stay , until tomorrow when he must go again . obama is nothing but a rank amateur $t$	obama	-1
liking windows 7 so far , installed today on work laptop	windows 7	1
. . has been around for over ten years . she is the best inspiration that has ever happened to me . i am in love with britney spears . .	britney spears	1
i hear obama is to receive a '' razzie award '' for worst president next to jimmy carter .	jimmy carter	-1
 sarah palin : ' gadhafi is going to end up dead ' - kboi .	sarah palin	0
we are collecting list of positive sarah palin links and websites . please add them here	sarah palin	0
i like windows 7 so far but do n't see a compelling reason to upgrade existing computers . but it 's nice to have on new ones .	windows 7	1
i agree with you . i love my bb !! and it actually works great as a phone , unlike iphone , which is just an application mobile , in my mind .	iphone	0
new era and i get sooooo many britney followers . lmfao !	britney	1
aussies are going down . . ms dhoni will pull the rabbit out od the hat at some point . . i regard australia but pointing ... .	ms dhoni	1
i just voted '' katy perry '' on '' lady gag , beyonce , or $t$ ? '' vote now : .	katy perry	1
' 3 ' is a really dirty song . even for britney spears !	britney spears	-1
i admire selena . she get death threats , hate , insult and she 's stills with justin . kim kardashian stopped after a hug .	kim kardashian	-1
 martha stewart and oprah get crafty - video - oprah.com .	martha stewart	-1
. . just back from seeing harry potter ! . . was awesome !!! . . :-rrb- need to watch 6 again though . lol . .	harry potter	1
why do people like anything ? why does a person like britney spears or high school musical ? why do people ...	britney spears	0
pointless comment , but just want to say that i really ca n't stand hilary swank .	hilary swank	-1
'' i 'm not going home ... not really '' i so thought of yes man xd i love harry potter 	harry potter	1
 john mccain picked sarah palin to be his partner , so in comparison to that , mccain hooking up with the rebels is smart libya	john mccain	1
but we need to do something about this global warming -lrb- tm -rrb- before i freeze to death . quick ! give more money to that corrupt pos al gore !	al gore	-1
 miley cyrus gets back into music and twitter : .	miley cyrus	0
loves britney spears ! she is awesome : d	britney spears	1
i need new justin timberlake , nelly furtado , & fergie albums like right now .	justin timberlake	1
obama seeks advice on afghanistan : barack obama prepares to meet senior advisers as the us marks eight yeah . .	barack obama	0
rt hey_virg anybody have google talk or whateva that shit called	google	0
nobel surprise : obama joins the ranks of arafat , jimmy carter , kofi annan & amnesty international	jimmy carter	0
'' who the fuck are you looking for , stefani is gaga and $t$ is stefani ! '' - lady $t$	gaga	-1
heheh , his music is annoying . britney spears is so much better than him , that was random . but i love her -lsb- :	britney spears	1
you people do n't know how much i hate rihanna , britney , eminem and nicki minaj ...	nicki minaj	-1
'' it is the time to act as commander-in-chief and approve the troops so clearly needed in afghanistan '' sarah palin tcot tlot palin	sarah palin	0
basketball season who about it ? you about it ? i about it !! it 's the nba whereamazinghappens spurs -lrb- my homies -rrb- & lakers -lrb- defending -rrb- letsgo	lakers	1
it 's funny how these blogs like tomorrow and perez hilton never report good stuff on black artists but as soon as it 's negative they all on it ...	perez hilton	-1
it 's going to be a thriller ... . . india 's new mr. dependable gambhir vs d capt . cool and the dynamic ms dhoni ... who 's gon na win ?? have your say	ms dhoni	1
i just commented : i ca n't wait to see it !!! in the taylor swift phone application .	taylor swift	1
me : i 'd smash nicki minaj issac : but her bodies fake me : i do n't care if she 's a robot , she 's still hot	nicki minaj	-1
what passes for sane on a crazy day -lrb- kindle edition -rrb- newly tagged '' entertainment '' : what passes for sane on a cr . .	kindle	0
- for everything but resource books i like marking in , kindle has become my only way of reading books . i have saved 100s !	kindle	1
modern warfare 2 sign up and meet some games , xbox 360 . .	xbox	0
venus and serena williams might well have recovered from recent injury worries , but the sisters are still uncertain ... .	serena williams	-1
ahhh haley thats horrible ! i don like louis tomillson !! d : he has justin bieber hair	justin bieber	-1
ca n't wait to finally see taylor swift in concert this year -lrb- :	taylor swift	1
true knocking ! rt : tommiesunshine britney spears new song 3 is 1 on billboard , clearly illustrating that americans have no taste in music .	britney spears	-1
- shaq is so lame . . lmao	shaq	-1
awesome acoustic cover of '' 3 '' by britney spears !	britney spears	1
when i put my phone / ipod on random , i find some very good songs that i have n't heard in a while . driving while $t$ ing is entertaining .	ipod	0
 xbox live : oo zylon oo is currently online . playing call of duty 4 . playing search and destroy on crossfire . -lrb- $t$ live nation -rrb-	xbox	0
what do you think of my nintendo wii console solution on fixya ? please rate !	wii	0
so i went 2 caulfield cup yesty , did n't back a winner but had 5 people come up & ask 4 photos because apparently i look like britney spears ??	britney spears	0
just got done putting windows 7 ultimate on the laptop ... i love it !!!!	windows 7	1
rt openculture : great stuff : rt karentempler : amazing compilation by the google creative lab : '' the world is full of interesting things ...	google	1
americans capture the presidents cup : san francisco -- tiger woods had a perfect week , and the americans st. .	tiger woods	1
ugh i need my ipod touch cable !!! i cant use my $t$	ipod	0
listening to 3 by britney spears ! love the song ! congratulations britney it 's 1 ! yeah !	britney spears	1
so you finally got google wave ? you should add me to you contacts . not sure if you are following me but i 'll try to deathmatch my email .	google wave	0
for all the itunes trouble you ran into trying to get songs from the ipod to your pc , shout for sharepod . link :	ipod	0
 lindsay lohan is a genius	lindsay lohan	1
i got that good good im micheal jackson bad he attracted too me with my attractive ass ...	micheal jackson	-1
the gulfstream has been the alpha-male plane of choice for celebrities like steve jobs , tom cruise or john travolta .	steve jobs	0
just remembered i had a dream last night where i was using an ipad - whatever could that mean ? : - -rrb-	ipad	0
 harry potter there , now he could be sleeping - luna lovegood -lrb- $t$ 7 part 1 -rrb-	harry potter	0
met mandy moore a few years ago , extremely nice , really tall -lrb- she had no shoes on -rrb- & well , huge feet , which is no ... .	mandy moore	1
okay so it was the most intense day ever ... ha , , , song of the day - lucky by britney spears 	britney spears	0
just watched another film casting nicolas cage , this guy is definitely awesome !	nicolas cage	1
iremember when my dad and brother went too a snoop dogg concert and me and my sister went too and that 's when i got on my1st rollercoaster lol	snoop dogg	0
britneyspears 9-year-old video skank ho covers britney spears : photo : she 's pretty bad at . .	britney spears	0
i have that stupid britney spears song in my head arghhh . i hate that song '' 3 ''	britney spears	-1
going to pensacola with par linz kinz and alex . listening to britney spears first cd . good times .	britney spears	1
lol - it 's easy to see what he will always be . just like jimmy carter . only change is for the worse	jimmy carter	0
speaking of tight security i flew in to frank pais international in holguin , cuba . wow . they asked if we liked jimmy carter .	jimmy carter	0
trampoline time , with my ipod and ihome . i love listening to music while jumping its fun .	ipod	0
rofl yeah ... love the song , but not the chick ! if only it was by britney spears !! then it would be awesome !	britney spears	1
a sky news reporter asks if obama got the nobel price for making peace with hillary clinton ... i think that even this he do n't deserve	hillary clinton	0
who is that guy ? i never heard of him . obama trashed sarah palin during the election , both parties guilty nsacar	sarah palin	0
new release : what passes for sane on a crazy day - by spot - kindle edition .	kindle	0
 lady gaga is to madonna as a dip shit eccentric hat whore is to madonna .	lady gaga	-1
when the sex bomb i be going in the bathroom and doing the tiger woods fist pump jobwelldone	tiger woods	0
 hilary swank & richard gere as an screen romantic couple ? that 's a little terrifying ! amelia comes out this friday ? oscar-time already ?	hilary swank	0
ii haven even played this damn gta in a while . . and why are they making new chapters for the xbox and not the ps3 ???	xbox	0
fstop23 i hate my iphone-i realized this . do i down grade phone and buy ipad or buy new phone ? hnmmm	ipad	0
 perez hilton - oh no ! mr. schue drops some hints on the upcoming glee death ! : uh-oh , geeks ! get those tissues ... .	perez hilton	0
i 've seen and heard excellent things about the latest canon powershot sd series .	canon powershot	0
watching freaky friday . i remember wanting to pound the freckles off lindsay lohan ' s ass . now , not so much . dumb coke whore .	lindsay lohan	-1
fuck google . ask me !	google	-1
nintendo vs r4 : the lawsuit and the snitch : a very un - harry potter like snitch website opens to combat r4 and t . .	harry potter	0
100factsaboutme 2 i love justin bieber 	justin bieber	1
we are having an awesome day !!! no problem we love madonna too : -rrb-	madonna	1
sooo i 'm watching harry potter cause i hate going 2 sleep this early . . imma end up waking up around 3am ... then imma b tight . . sleep go away !!	harry potter	0
that new nicki minaj britney spears and ke $ ha song is kinda ill not gon na lie nohomo though	nicki minaj	-1
 john mccain is getting soft -lsb- war -rsb- -lrb- gawker.com -rrb- : war monster $t$ , fresh off of his triumphant jaunt t ... .	john mccain	-1
cuba 's fidel castro hails barack obama ' is nobel peace prize : cuba 's fidel castro is the latest world leader to o . .	barack obama	1
chazsomerss : justin bieber - aw yeh ;] .	justin bieber	1
amber rose looks better than kim kardashian over all & ar is all 1oo % real , kdash is fake with . that body & face /	kim kardashian	-1
i hate wii 	wii	-1
britney news : aisha music : court clerk lists britney spears as dead	britney spears	-1
i upload a youtube video -- i love britney spears !	britney spears	1
when i see ' john legend ' , on a song , i think ' lennon ' . '' why the fuck is john lennon doing a song with magnetic man ?! '' . . i 've said that a lot	john legend	-1
yes !!!!!!!! i wish you could see my '' cranking face '' right now ... my ipod is doing the most ! everyone falls in love sumtime is on !	ipod	1
i favorited a youtube video -- miley cyrus '' party in the usa '' parody - get out of my he ... .	miley cyrus	1
people think charlie sheen is nuts . i have a bunch of fx traders that i would like to introduce them to	charlie sheen	1
winona ryder nude videos enjoy our archive of winona ryder links at exp0sed featuring winona ryder ... britney spears nude video check out	britney spears	0
i just took '' eres compatible con justin bieber ??? '' and got : 100 % compatible !!! :p ! try it : .	justin bieber	-1
watching honeymoon in vegas reminded me how awful nicolas cage is .	nicolas cage	-1
happy birthday to music icons eric clapton -lrb- 66 -rrb- , mc hammer -lrb- 49 -rrb- , tracy chapman -lrb- 47 -rrb- , celine dion -lrb- 43 -rrb- and norah jones -lrb- 32 -rrb-	mc hammer	1
 xbox games : classic game room hd -- fallout 3 for playstation 3 part 2 | $t$ ...	xbox	0
hollywood festival to honor hilary swank 	hilary swank	1
this bitch just farted next to me . . did n't warm me , just stayed playing on his iphone !!! muthafuck . fart robot approves .	iphone	-1
gaming purposes -lrb- xbox live -rrb- plus i like to meet new people	xbox	0
