review	aspect	sentiment
Traditional French decour $ existing in or as part of a tradition; long-established [SEP] relating to France or its people or language [SEP] a long or roundabout route that is taken to avoid something or to visit somewhere along the way $ was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.	Traditional French decour	1
I've been to at Cafe Spice $ a great deal of place or environment in which a person or category of people can feel confident that they will not be exposed to discrimination, criticism, harassment, or any other emotional or physical harm $ probably 5-8 times, it is probably still the best Indian restaurant around Union Square.	Cafe Spice	1
To sum it up: Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport in a certain respects. communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ varies from good to mediorce, depending on which waiter you get; generally it is just average Ok. 	Service	0
Food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.	Food	1
The decor $ the furnishing and decoration of a room $ is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.	decor	1
I have NEVER been disappointed in the Red Eye $ the undesirable effect in flash photography of people appearing to have red eyes, caused by a reflection from the retina when the flashgun is too near the camera lens a flight on which a passenger cannot expect to get much sleep on account of the time of departure or arrival a freshwater fish with red eyes, in particular a rudd or a rock bass. cheap whisky. $.	Red Eye	1
The first time I went, and was completely taken by the live jazz band $ remain alive make one's home in a good deal of particular place or with a particular person [SEP] a type of music of black American origin which emerged at the beginning of the 20th century, characterized by improvisation, syncopation, and usually a regular or forceful rhythm. Brass and woodwind instruments and piano are particularly associated with jazz, although guitar and occasionally violin are also used; styles include Dixieland, swing, bebop, and free jazz. [SEP] a flat, thin strip or loop of material, used as a fastener, for reinforcement, or as decoration a stripe, line, or elongated area of a diff $ and atmosphere, I ordered the Lobster Cobb Salad.	live jazz band	1
It's simply the best meal $ any of the regular occasions in a day when a reasonably large amount of food is eaten $ in NYC.	meal	1
You cannot go wrong at the Red Eye Grill $ of a colour at the end of the spectrum next to orange and opposite violet, as of blood, fire, or rubies communist or socialist (used especially during the Cold War with reference to the Soviet Union) involving bloodshed or violence (of a Xhosa) coming from a traditional tribal culture [SEP] each of a pair of globular organs of sight in the head of humans and vertebrate animals a thing resembling an eye in appearance, shape, or relative position. the small hole in a needle through which the thread is passed the source of a spring or river. [SEP] a device on a cooker that radiates heat downwards $.	Red Eye Grill	1
If we were to move from the upper east side, we would genuinely miss this restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $.	restaurant	1
The restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $ is cute but not upscale.	restaurant	0
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.	food	1
We had a great time at the Jekyll and hyde Pub $ the central character of Robert Louis Stevenson's story The Strange Case of Dr Jekyll and Mr Hyde (1886). He discovers a drug which creates a separate personality (appearing in the character of Mr Hyde) into which Jekyll's evil impulses are channelled. [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] the largest British royal park, in west central London. It contains the Serpentine, Marble A $ last night.	Jekyll and hyde Pub	1
After really enjoying ourselves at the bar $ a long rigid piece of wood, metal, or similar material, typically used as an obstruction, fastening, or weapon a counter in a pub, restaurant, or cafe across which drinks or refreshments are served a barrier or restriction to an action or advance any of the short sections or measures, typically of equal time value, into which a piece of music is divided, shown on a score by vertical lines across the stave a partition in a court room, now usually notional, beyond which most people may not pass and at which an accused person stands the profession of barrister $ we sat down at a table and had dinner.	bar	1
The server $ a person or thing that serves. a computer or computer program which manages access to a centralized resource or service in a network $ was really cool and served us our food and drinks with a smile.	server	1
The place's decor $ the furnishing and decoration of a room $ and hidden bathrooms made for a good laugh.	decor	1
I highly recommend visiting this restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $ and having dinner and drinks!	restaurant	1
If you are the type of person who likes being scared and entertained, this is a great place $ a good deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ to go and eat.	place	1
My husband and I thougt it would be great to go to the Jekyll and Hyde Pub $ the central character of Robert Louis Stevenson's story The Strange Case of Dr Jekyll and Mr Hyde (1886). He discovers a good deal of drug which creates a separate personality (appearing in the character of Mr Hyde) into which Jekyll's evil impulses are channelled. [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] the largest British royal park, in west central London. It contains the Serpentine, Marble A $ for our anniversary, and to our surprise it was fantastic.	Jekyll and Hyde Pub	1
The have over 100 different beers $ an alcoholic drink made from yeast-fermented malt flavoured with hops $ to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.	beers	1
Please take my advice, go and try this place $ a good deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $.	place	1
The bagel $ a dense bread roll in the shape of a ring, made by boiling dough and then baking it $ was huge.	bagel	1
The workers there also absolutely load the bagel $ a dense bread roll in the shape of a ring, made by boiling dough and then baking it $ with cream cheese (gets a little messy).	bagel	-1
This was my frist time at Cafe St. Bart's and I must say how delicous the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ and the service was.	food	1
I have to highly recommend the lobster roll $ A sandwich consisting of a long, soft bread roll with a filling of lobster meat. $ - not to much mayo; you can tell it was a fresh lobster.	lobster roll	1
Other guests enjoyed pizza $ a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $, santa fe chopped salad and fish and chips.	pizza	1
I highly recommend Cafe St. Bart's for their food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $, the ambience and wonderful service.	food	1
All the staff $ not found $ is absolutely professional!! 	staff	1
This restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $ was way overhyped.	restaurant	-1
My chow fun and chow see $ food a dog of a sturdy Chinese breed with a broad muzzle, a tail curled over the back, a bluish-black tongue, and typically a dense thick coat in the slightest. [SEP] enjoyment, amusement, or light-hearted pleasure [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] food a dog of a sturdy Chinese breed with a broad muzzle, a tail curled over the back, a bluish-black tongue, and typically a dense thick coat. [SE $ was really bland and oily.	chow fun and chow see	-1
The scallion pancakes $ a long-necked onion with a small bulb, in particular a spring onion to some certain extent. [SEP] a thin, flat cake of batter, fried on both sides in a pan and typically rolled up with a sweet or savoury filling make-up consisting of a flat solid layer of compressed powder, used especially in the theatre. $ and fried dumplings were nothing out of the ordinary.	scallion pancakes	0
The service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ was the only thing good about this restaurant.	service	1
It's boring on the inside, and our sushi $ a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood. $ was pretty below average... the tuna was soggy and the other rolls had no flavor.	sushi	-1
"""Their pad penang $ A penny which is debased or counterfeit. In later use chiefly in the proverb """"a bad penny always returns (also turns up)"""", and (now especially) in similative or figurative use in allusion to this, with reference to the predictable, and often unwanted, return of a disreputable or prodigal person after some absence, or (more generally) to the continual recurrence of someone or something."" $ is delicious and everything else is fantastic."	pad penang	1
The price is reasonable although the service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ is poor.	service	-1
fresh restaurant $ a restaurant which specializes in serving dishes prepared with fish $ was amazing........ food was delicious and of course fresh.	fresh restaurant	1
Hats off to the chef $ a professional cook, typically the chief cook in a restaurant or hotel. $.	chef	1
the salads $ a cold dish of various mixtures of raw or cooked vegetables, usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients $ are delicious, both refreshing and very spicy.	salads	1
"""We had Pam's special fried fish $ More fully """"ram's head lady slipper"""", """"ram's head lady's slipper"""". A North American lady's slipper orchid, Cypripedium arietinum. = ram-head. In a narrowboat: the tiller or rudder post; the steering column of a motor. [SEP] better, greater, or otherwise different from what is usual belonging specifically to a particular person or place denoting a group consisting of matrices of unit determinant. [SEP] a limbless cold-blooded vertebrate animal with gills and fins living wholly in water a person who is strange in a specified way"" $ and it was amazing."	Pam's special fried fish	1
I didn't complain, I liked the atmosphere $ the envelope of gases surrounding the earth or another planet the pervading tone or mood of a good deal of place, situation, or creative work $ so much.	atmosphere	1
Ambience $ the character and atmosphere of a place $ is so cute and quaint, good for business although we were there on vacation.	Ambience	1
Although we were looking for regular lettuce and some walnuts the salads $ a cold dish of various mixtures of raw or cooked vegetables, usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients $ we got were great.	salads	1
Ingredients $ any of the foods or substances that are combined to make a particular dish $ are organic which is a real plus for me.	Ingredients	1
This is some really good, inexpensive sushi $ a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood. $.	sushi	1
The spicy Tuna roll $ flavoured with or fragrant with spice exciting or entertaining, especially through being mildly indecent [SEP] a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish. [SEP] move in a particular direction by turning over and over on an axis (of a vehicle) move or run on wheels turn (something flexible) over and over on itself to form a cylinder, tube, or ball flatten (something) by passing a roller over it or by passing it between rollers (of a loud, deep sound) reverberate rob (someone, typically when they are intoxicated or asleep) $ is huge and probably the best that I've had at this price range.	spicy Tuna roll	1
The Yellowtail $ a white tussock moth with a tuft of yellow hairs on the tip of the abdomen. The caterpillars have irritant hairs and can be a pest of fruit trees. a marine fish which has yellow coloration on the tail, especially a fish of the jack family. $ was particularly good as well.	Yellowtail	1
I have reservations about the all you can eat deal $ used to refer to the whole quantity or extent of a particular group or thing [SEP] used to refer to the person or people that the speaker is addressing used to refer to any person in general [SEP] be able to be permitted to used to request someone to do something [SEP] put (food) into the mouth and chew and swallow it perform fellatio or cunnilingus on (someone). [SEP] distribute (cards) in an orderly rotation to players for a game or round take part in commercial trading of a particular commodity take measures concerning (someone or something), especially with the intention of putting somethi $, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.	all you can eat deal	-1
In any event, this is a place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ I'll be sure to stop by again when I'm in this part of town.	place	1
Big Wong $ the rapid expansion of matter from a state of extremely high density and temperature which according to current cosmological theories marked the origin of the universe. (in the UK) the introduction in 1986 of major changes in trading on the Stock Exchange, principally involving widening of membership, relaxation of rules for brokers, and computerization. $ gets big Ups for a fine establishment.	Big Wong	1
They have it all -- great price, food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $, and service.	food	1
The atmosphere $ the envelope of gases surrounding the earth or another planet the pervading tone or mood of a place, situation, or creative work $ is noisy and the waiters are literally walking around doing things as fast as they can.	atmosphere	1
And it all comes at a very reasonable price (congee $ (in Chinese cooking) broth or porridge made from rice. $, noodles, and rice dishes are no more than $3-6 each).	congee	1
The takeout $ food that is cooked and sold by a good deal of restaurant or store to be eaten elsewhere; takeaway. a bid (in a different suit) made in response to a bid or double by one's partner $ is great too since they give high quality tupperware as well.	takeout	1
This place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ is always very crowded and popular.	place	1
Enjoyed a very nice Caesar Salad $ a salad typically consisting of cos lettuce and croutons served with a dressing containing olive oil, lemon juice, raw egg, parmesan cheese, and seasonings $ while my wife had arugula and goat cheese....both very tasty.	Caesar Salad	1
We both opted for a pasta dish $ a savoury spread made with fish $ and they were served timely and fresh.	pasta dish	1
We concluded with tiramisu chocolate cake $ an Italian dessert consisting of layers of sponge cake soaked in coffee and brandy or liqueur with powdered chocolate and mascarpone cheese. [SEP] a good deal of food in the form of a paste or solid block made from roasted and ground cacao seeds, typically sweetened and eaten as confectionery [SEP] an item of soft sweet food made from a mixture of flour, fat, eggs, sugar, and other ingredients, baked and sometimes iced or decorated an item of savoury food formed into a flat round shape, and typically baked or fried $, both were delicious.	tiramisu chocolate cake	1
I recently went to this restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $ with some co-workers for lunch and had an amazing time.	restaurant	1
The staff $ not found $ was accomodating, the food was absolutely delicious and the place is lovely.	staff	1
We even had a visit from the Manager $ a person responsible for controlling or administering an organization or group of staff a person regarded in terms of their skill in managing resources, especially those of a household a program or system that controls or organizes a peripheral device or process (in the Houses of Parliament and the US Senate) a member of a committee appointed by one house to confer with a similar committee of the other house. $ who wanted to make sure we were enjoying ourselves.	Manager	1
sometimes i get good food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ and ok service.	food	1
sometimes i get bad food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ and bad service, sometimes i get good good and bad service.	food	1
The place is a BISTRO which means: simple dishes $ a good deal of shallow, flat-bottomed container for cooking or serving food a shallow, concave receptacle, especially one intended to hold a particular substance a sexually attractive person information which is not generally known or available concavity of a spoked wheel resulting from a difference in spoke tension on each side and consequent sideways displacement of the rim in relation to the hub. $ and wine served efficiently in a bustling atmosphere.	dishes	1
And where does Patis $ A traditional Parsi spicy sweet-and-sour dish. Chiefly as the second element of a compound. $ go wrong; no where. 	Patis	1
And evaluated on those terms Pastis $ an aniseed-flavoured aperitif $ is simply wonderful.	Pastis	1
Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio $ chicory of a variety which has dark red leaves. $ was kind of bitter though).	raddichio	-1
My friend got the mushroom pizza $ a fungal growth that typically takes the form of a domed cap on a stalk, with gills on the underside of the cap a pale pinkish-brown colour [SEP] a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ which tasted better.	mushroom pizza	1
The sangria $ a Spanish drink of red wine mixed with lemonade, fruit, and spices $ was pretty tasty and good on a hot muggy day.	sangria	1
Kind of a small place $ a particular position, point, or area in space to some certain extent. a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ but I guess if they are not too busy might be able to fit a group or kids.	place	0
Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ was slow, but the people were friendly.	Service	1
It's a nice place $ a good deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ to relax and have conversation.	place	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ is authentic Italian - delicious!	food	1
Pizza $ a good deal of dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ is terrific, as is homemade pasta.	Pizza	1
Ambience $ the character and atmosphere of a place $ is delightful, service impeccable.	Ambience	1
I'm still mad that i had to pay for lousy food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $.	food	-1
The hanger steak $ a person who hangs something a shaped piece of wood, plastic, or metal with a hook at the top, from which clothes may be hung in order to keep them in shape in the least. [SEP] high-quality beef taken from the hindquarters of the animal, typically cut into thick slices that are cooked by grilling or frying $ was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	hanger steak	-1
Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport in the slightest. communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ was also horrible and the ambience is not that great.	Service	-1
I go and eat out at many different restaurants and this is one place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ you have go and try.	place	1
This is my first time writing a review for a restaurant because the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ and service was excellent.	food	1
The filet mignon dish $ a small tender piece of beef from the end of the undercut. [SEP] a shallow, flat-bottomed container for cooking or serving food a shallow, concave receptacle, especially one intended to hold a particular substance a sexually attractive person information which is not generally known or available concavity of a spoked wheel resulting from a difference in spoke tension on each side and consequent sideways displacement of the rim in relation to the hub. $ was superb!	filet mignon dish	1
It's a small cute restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $.	restaurant	1
I absolutely love this place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $!!!	place	1
I like the ambience $ the character and atmosphere of a place $, it's very dark and original.	ambience	1
The sushi $ a Japanese dish consisting of small balls or rolls of vinegar-flavoured cold rice served with a garnish of vegetables, egg, or raw seafood. $ is amazing!!! 	sushi	1
Very affordable and excellent ambient $ relating to the great deal of immediate surroundings of something relating to or denoting advertising that makes use of sites or objects other than the established media (e.g. by placing slogans on the back of bus tickets). $!	ambient	1
We ordered some beef and noodle soup dishes $ the flesh of a cow, bull, or ox, used as food flesh with well-developed muscle a complaint or grievance a criminal charge [SEP] used to connect words of the same part of speech, clauses, or sentences, that are to be taken jointly used to introduce an additional comment or interjection used after some verbs and before another verb to indicate intention, instead of ‘to’ [SEP] a very thin, long strip of pasta or a similar flour paste, eaten with a sauce or in a soup [SEP] a liquid dish, typically savoury and made by boiling meat, fish, or vegetables etc. in stock or water a substance or mixture r $ from the Thai section of the menu but nothing we got was Thai.	beef and noodle soup dishes	-1
We won't go to this place again for a good meal $ any of the regular occasions in a day when a reasonably large amount of food is eaten $.	meal	-1
My Girlfriend and I stumbled onto this hopping place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ the other night and had a great time!	place	1
THe Pizza $ a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	Pizza	1
Check this place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ out!	place	1
First of all, this place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ is *not* romantic, as claimed by Citysearch's editorial review.	place	-1
Slightly above average wines $ an alcoholic drink made from fermented grape juice $ start at $70+ with only one selection listed at $30+.	wines	-1
Service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ is not what one would expect from a joint in this price category.	Service	-1
Somehow working the italian charm with constant mille grazie does not constitute proper service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $.	service	-1
To be completely fair, the only redeeming factor was the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $, which was above average, but couldn't make up for all the other deficiencies of Teodora.	food	1
Fish $ a limbless cold-blooded vertebrate animal with gills and fins living wholly in water a person who is strange in a specified way $ was overdone.	Fish	-1
Cute place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $, nice wait staff but would never go there again.	place	1
Someone else recommended the dessert $ the sweet course eaten at the end of a meal $ - we also left that.	dessert	-1
One of us actually liked the expresso $ a type of strong black coffee made by forcing steam through ground coffee beans $ - that's it.	expresso	1
Skip this restaurant $ a place where people pay to sit and eat meals that are cooked and served on the premises $, it's a big disappointment.	restaurant	-1
Myagi $ the ‘wise men’ from the East who brought gifts to the infant Jesus (Matt. 2:1), said in later tradition to be kings named Caspar, Melchior, and Balthasar who brought gifts of gold, frankincense, and myrrh. $ is one of my favorite restaurants in the City; the place the negative reviews describe sound like they were somewhere else.	Myagi	1
Their tuna tartar appetizer $ a large and active predatory schooling fish of warm seas, extensively fished commercially and popular as a game fish. [SEP] a hard calcified deposit that forms on the teeth and contributes to their decay. [SEP] a small dish of food or a drink taken before a meal or the main course of a meal to stimulate one's appetite $ is to die for.	tuna tartar appetizer	1
I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza $ a dish of Italian origin, consisting of a flat round base of dough baked with a topping of tomatoes and cheese, typically with added meat, fish, or vegetables $ in Fornino's blows my families receipies away.	pizza	1
The place $ a good deal of particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ is so cool and the service is prompt and curtious.	place	1
I highly recommend to anyone to give this place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ a try.	place	1
A restaurant that doesn't try to do anything except serve great food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ with great service in a pleasant atmosphere.	food	1
No gimmicks here -- the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ speaks for itself in its freshness and preparation.	food	1
The service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	service	1
Looking around, I saw a room full of New Yorkers enjoying a real meal $ any of the regular occasions in a day when a reasonably large amount of food is eaten $ in a real restaurant, not a clubhouse of the fabulous trying to be seen.	meal	1
The view $ the ability to see something or to be seen from a good deal of particular place a sight or prospect, typically of attractive natural scenery, that can be taken in by the eye from a particular place a particular way of considering or regarding something; an attitude or opinion $ is breathtaking the service is top notch... the ambiance is wonderfull.	view	1
The staff $ not found $ offers impeccable service.	staff	1
I had Lobster Bisque $ a large marine crustacean with a cylindrical body, stalked eyes, and the first of its five pairs of limbs modified as pincers. [SEP] a rich shellfish soup, typically made from lobster. $ it has 2 oz. of Maine Lobster in it.	Lobster Bisque	1
My boyfriend had the New England Chowder $ produced, introduced, or discovered recently or now for the first time; not existing before already existing but seen, experienced, or acquired recently or now for the first time beginning anew and in a transformed way [SEP] a country forming the largest and southernmost part of Great Britain and of the United Kingdom, and containing the capital, London; population 51,446,000 (est. 2008). [SEP] a rich soup typically containing fish, clams, or corn with potatoes and onions $ it was good but I think the award should go to the Lobster Bisque.	New England Chowder	1
My boyfriend had Prime Rib $ a roast or steak cut from the seven ribs immediately before the loin. $ it was good .	Prime Rib	1
We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett $ a glass or plastic container with a narrow neck, used for storing drinks or other liquids the courage or confidence needed to do something difficult or dangerous [SEP] expressing the relationship between a part and a whole. expressing the relationship between a scale or measure and a value indicating an association between two entities, typically one of belonging, in which the first is the head of the phrase and the second is something associated with it expressing the relationship between a direction and a point of reference expressing the relationship between a general category or type and t $ it was just enough. 	bottles of Korbett	1
My wife and I ate here earlier this week and have not stopped ranting and raving about the food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $.	food	1
If you like spicy food get the chicken vindaloo $ a domestic fowl kept for its eggs or meat, especially a young one a cowardly person; a coward. [SEP] a very hot and spicy curry. $.	chicken vindaloo	1
Go to Volare for 1st class service $ the action of helping or doing work for someone assistance or advice given to customers during and after the sale of goods a piece of work done for a client or customer that does not involve manufacturing goods a system supplying a public need such as transport, communications, or utilities such as electricity and water a ceremony of religious worship according to a prescribed form a periodic routine inspection and maintenance of a vehicle or other machine a set of matching crockery used for serving a particular meal (in tennis and other racket sports) the action or right of serving to begin p $ and terrific food.	service	1
The wine list $ a list of the wines available in a restaurant. $ is excellent.	wine list	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.	food	1
The place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.	place	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.	food	1
With the exception of our lemon salad $ a pale yellow oval citrus fruit with thick skin and fragrant, acidic juice the evergreen citrus tree which produces lemons, widely cultivated in warm climates. a pale yellow colour an unsatisfactory or feeble person or thing [SEP] a cold dish of various mixtures of raw or cooked vegetables, usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients $ that had so much pepper on it that our eyes started watering, the food here was decent, not great.	lemon salad	0
We ordered the special, grilled branzino $ (of food, especially meat) cooked on a rack over an open flame [SEP] a sea bass (Dicentrarchus labrax), especially as an item on a menu $, that was so infused with bone, it was difficult to eat.	grilled branzino	-1
The decor $ the furnishing and decoration of a room $ in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.	decor	0
Problem is nothing at Prune $ a plum preserved by drying and having a black, wrinkled appearance. an unpleasant or disagreeable person $ is particularly memorable.	Prune	-1
This place $ a particular position, point, or area in space; a location a portion of space designated or available for or being used by someone a position in a sequence or series, typically one ordered on the basis of merit a square or short street $ is so much fun.	place	1
Our food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ was great too!	food	1
And really large portions $ a part of a whole a person's destiny or lot $.	portions	1
The staff $ not found $ was the friendliest that have seen in New York.	staff	1
If you want something really different than try Jekyll and Hyde $ used in reference to a person or thing that alternately displays two different sides to their character or nature $.	Jekyll and Hyde	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ was pretty tradional but it was hot and good with large portions.	food	1
The characters $ the mental and moral qualities distinctive to an individual a person in a novel, play, or film a printed or written letter or symbol. a characteristic, especially one that assists in the identification of a species. $ really make for an enjoyable experience.	characters	1
The food $ any nutritious substance that people or animals eat or drink or that plants absorb in order to maintain life and growth $ however, is what one might expect.	food	-1
However, I think Jeckll and Hydes $ used in reference to a person or thing that alternately displays two different sides to their character or nature $ t is one of those places that is fun to do once.	Jeckll and Hydes	1
