review	aspect	sentiment
Also, the battery does not last very long at all.	battery	-1
"I bought it from HSN because it was ""bundled"" with extra software, but as it turns out, that software just crashes it more often....."	software	-1
I looked around and based off my price/features comparison from a brand I trusted I landed here.	price	0
I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.	services	-1
Unless you need the Bluetooth 3.	Bluetooth 3	0
I was sorly disapointed to discover that HP (what I thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.	warrenty	-1
More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.	internet connection	-1
Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.	external harddrives	-1
I don't understand why only Windows 7 Starter is included.	Windows 7 Starter	-1
While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.	functionality	1
My macbook is so much better looking and so thin!	looking	1
The ease of use is wonderful.	use	1
This system came loaded with Windows 7 Starter.	Windows 7 Starter	0
-When battery life went to 4 hours or less, took it to the MacHouse Amsterdam for repair (26th of August).	battery life	-1
The battery gets so HOT it is scary.	battery	-1
It's so nice to look at and the keys are easy to type with.	look	1
I am forever changed and will no longer buy a Windows based machine for personal use.	Windows	-1
The only thing I would change about it is the mouse keys.	mouse keys	-1
It is absolutely horrible to use, despite all its so called advanced features.	use	-1
Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.	Windows 7 Ultimate	0
I have to keep turning it until it decides to lower and there is no mute.	mute	-1
After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.	warranty	0
He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.	use	1
u can do what u want in just few seconds, even to start up your computer takes few seconds.	start up	1
Also, macbooks come with much more features which are so cool!	features	1
They sent out a Sony 'Certified' technician.	Sony 'Certified' technician	0
They have developed excellent proprietary software for editing video and pictures and I'm looking forward to utilizing these tools on the regular.	proprietary software	1
Getting the Apple Care plan is a must.	Apple Care plan	1
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.	video games	0
I am constantly trying to uninstall programs, clean cookies, and delete unused files.	programs	0
The dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.	processor	1
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in.	battery	-1
The graphics on this computer are also stellar - very clear and vivid.	graphics	1
Aside from the trial software and the short battery life, lack of a webcam, its great.	trial software	-1
As a die-hard Windows enthusiast, I shunned the idea of a Mac until this point.	Windows	1
I think that if it is the motherboard again so soon that they should replace it.	motherboard	-1
The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.	loads	1
Graphics are clean and sharp, internet interfaces are seamless.	Graphics	1
The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!	black keyboard	-1
Sony parts reliability and quality of service is recenlty the worst.	service	-1
As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.	software options	-1
Its Office compatible, but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.	Office	1
It just works flawlessly!	works	1
"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution."	service center	-1
I'm having the laptop returned unrepaired since paying $176 every 3  months just isn't worth it (that's about how long the port seems to  last).	port	-1
also the battery is completely shot.	battery	-1
The biggest problem is that the box had no instructions in it.	instructions	-1
But after using it a couple of weeks, the overall operation is poor.	operation	-1
Screen is crystal clear and the system is very responsive.	Screen	1
Or the cursor would show up some place else.	cursor	-1
It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.	operate	1
it might be something deep within Windows, for I was unable to create a disk image on my hard drive.	Windows	-1
The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!	track pad	1
Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.	disc drive	-1
First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.	word processing program	-1
I already have a HP laptop I bought last year that's standard size.	size	0
Battery is not upgradable to a longer life battery.	Battery	-1
apple has a reputation and is well known for its easy usage.	usage	1
Returned laptop for a 3rd repair and it came back with previous problems fixed (except for speaker grill) but the unit started locking up during use and eventually would not operate at all.	speaker grill	-1
"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core."	"22"" Monitor"	1
Love the graphics, awesome programs (including Garageband), and really cool default background.	graphics	1
Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.	Screen	1
The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!	Windows	0
I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).	iWork	0
Overall, I experienced a huge change in that my mac runs pretty fast compared to my old PC.	runs	1
When I got the computer back and realizwed it still was not correct HP told me it was out of warranty and now it was my problem.	warranty	0
It also came with a built it web cam which is great because I can see an communicate with my family members back home.	built it web cam	1
Good monitor and performed well.	monitor	1
"I was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around."	graphics cards	1
They are by far the easiest systems to actually learn about computers with.	systems	1
this apple navigates you thru the unexplored world of the internet.	internet	0
The video card is great for media, and above average for gaming, but not a gamers first choice.	media	1
I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.	3 year warranty	0
Apparently there is a manufacturing defect, something with the amount of thermal paste.	thermal paste	-1
Despite the claims of the Apple apologists (a vice of which I am recently myself reformed) the internals of Mac laptops are NO different from PCs' at this point.	internals	-1
Took several hours with customer support before I could even start the PC out of the box.	customer support	-1
Windows Vista makes this computer almost unusable for online service.	Windows Vista	-1
I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.	recovery DVDs	1
Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.	webcam	1
Can listen to my music and watch my videos with ease and with a great display.	display	1
Otherwise, all other features are a 1	features	0
The performance is awesome.	performance	1
The display is beyond horrible.	display	-1
There is hardly any memory on the computer's hard drive.	memory	-1
Actually, I had noticed the one on the sales floor also didn't have sound!	sound	-1
Next, most Acer laptop fans are on the bottom which is right on your laptop.	fans	0
the laptop preformed pretty well.	preformed	1
I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.	system	0
I loved the netbook (minus the fact that it was windows OS) until this started happening.	windows OS	-1
Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.	iDVD	1
If what you need is a machine to do some surfing, email checking, word processing, and watching a movie or two, this is the machine you want.	surfing	0
the mouse pad and buttons are the worst i've ever seen.	mouse pad	-1
Awesome graphics!	graphics	1
It really is perfect for work and play.	work	1
The pro is a great product, I wish that the 13 inch models came with the Intel i processors and had a more comfortable edge (the edges hurt my wrists).	Intel i processors	-1
The battery life sucked the juice from my laptop and when the extended life battery went out we were SOL there to, so much for that warranty covering all the products we purchased.	battery life	-1
I have had another Mac, but it got slow due to an older operating system.	operating system	-1
That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.	Windows XP drivers	1
I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.	budget	1
Was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.	motherboard	-1
Also the speakers are not very loud, But it is a netbook.	speakers	-1
LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!	PRICE	1
Just a black screen!	screen	-1
A key contributor that led me to Mac is the art aspect.	art aspect	1
Eventually my battery wouldn't charge, so unless I had it plugged in it wouldn't even power on.	battery	-1
Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.	surfing	1
My first problem was with the pre-loaded Norton Firewall/Security program.	pre-loaded Norton Firewall/Security program	-1
I had a USB connect but, i can't use it because it is not compatible.	USB connect	-1
Accordingly, I have decided to NEVER purchase another HP product (my five year old Compaq) lasted 5-years before the hard drive crashed.	hard drive	-1
I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).	expense	-1
I love the multi-touch trackpad.	multi-touch trackpad	1
HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.	extended warranties	-1
"Not too much ""junk"" software to remove."	software	1
System is loosing about 20% of performance because of that.	System	-1
It is easy to use, good quality and good price.	use	1
The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!	Apple keyboard	0
The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.	extended warranty	0
Only issue is that it is a little slow, and I'm fixing that by adding more RAM.	RAM	0
The hard drive crashed as well, and I had to buy a new  power cord.	hard drive	-1
Another issue I have with it is the battery.	battery	-1
After 2 months of complaints, Asus finally sent the right power supply to my techies.	power supply	0
That included the extra Sony Sonic Stage software, the speakers and the subwoofer I got (that WAS worth the money), the bluetooth mouse for my supposedly bluetooth enabled computer, the extended life battery and the Docking port.	Sony Sonic Stage software	1
My MacBook Pro works like a dream, it has never overheated, or even been slightly warm for that matter.	works	1
PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.	Powerpoint program	0
I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.	size	1
It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.	browser	0
Easy to carry, can be taken anywhere, can be hooked up to printers,headsets.	carry	1
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.	keyboard	-1
When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.	programs	-1
Love that it doesn't take up space like a regular computer.	space	1
Asked the customer service rep.	customer service rep	0
So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.	genius bar staff	0
-4 RAM slots, 2 HDD Bays*, 16GB RAM support -No Wireless Issues, at least for me.	RAM slots	1
I agree with the previous comment that ASUS TECH SUPPORT IS HORRIBLE WHICH IS A CON IN MY OPINION.	ASUS TECH SUPPORT	-1
In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.	screen	-1
the mouse on the pad, the left button always sticks.	mouse on the pad	0
i have tried to charge on different batteries with no luck.	batteries	-1
I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.	battery life	1
True quality at a great price!	quality	1
Not easy to carry.	carry	-1
The programs that come standard with the Leopard running system are enough for the average person to run all the basics.	programs	1
"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center""."	LG service center	-1
The Material this Pro is made out of seems a lot nicer than any PC  Specs: Like I said this performs a lot better than any computer I've had in the past.	Material	1
"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5."	price	1
I am ADDICTED to photo booth!	photo booth	1
The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.	operating system	1
Hard disk - The new editions gives you more hard disk space (500GB instead of 320GB) but time has taught me never to trust an internal hard disk.	Hard disk	1
It is extremely portable and easily connects to WIFI at the library and elsewhere.	connects to WIFI	1
First things first, Macbook pro has many applications to make life easier, unlike the windows computers.	applications	1
And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.	screen	1
I considered I may have too much on the computer, but after looking, there was plenty of space and that is not the issue.	space	1
i must keep it plugged in at all times because it will not keep a charge for longer than four minutes.	charge	-1
Summary: I've had this laptop for 2 months, out of the blue the power adapter stops working.	power adapter	-1
I saw walmart had the same computer for about $650 but still knowing what I know now,I would not buy it at that price.	price	-1
Of course, for a student, weight is always an issue.	weight	0
Now mainboard is broken, have to wait for a new one.	mainboard	-1
The speed difference is next to NOTHING for a mac, and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.	speed	0
2.The wireless card is low quality.	wireless card	-1
They also use two totally different operating systems.	operating systems	0
They are about the same size keys.	keys	0
The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.	accessories	-1
They offer the best warranty in the business, and don't 3rd party it out like Toshiba.	warranty	1
The only problems are the sound isnt very loud I have to wear headphones.	sound	-1
Again- windows based machines were not giving me anything to work with!	windows	-1
i love the size of the computer since i play games on it.	size	1
You know, using the computer should be fun, not aggrevation, especially when you are playing games or working with photos.	playing games	0
There are no viruses or spyware to worry about like on a Windows computer.	Windows	-1
To be honest i think it was faulty equipment or something but idk.	equipment	-1
I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.	size	1
I love its solid build, light wt and excellent battery life (for now).	build	1
while about 8 years ago, I hope that the quality has changed.	quality	-1
The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.	Apple navigation	1
-I propose that I can just swap the hard drives.	hard drives	0
The battery holds up well, it's built very solidly, and runs fast.	battery	1
Sound card is limited though.	Sound card	-1
This is a nicely sized laptop with lots of processing power and long battery life.	sized	1
The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.	desktop keyboard	0
The display is awesome.	display	1
The keyboard is like no other laptop keyboard.	keyboard	0
-Computer crashed frequently and battery life decreased very quickly.	battery life	-1
Every driver on the drivers/applications DVD is everything you will need for a reload.	driver	1
I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.	repair depot	0
It's also fairly easy to use the Operating System.	Operating System	1
We figure that after everything HIS pc actually ended up costing $350 more than my original Mac.	costing	-1
Peformance is good for the price.	Peformance	1
Summary: HP knew they were shipping out bad BIOS and did nothing proactive to resolve it.	BIOS	-1
I had 3 months when the ports started going out.	ports	-1
The improvements to the OS have been relatively gradual, but substantive.	OS	1
It is super easy to use.	use	1
Many of my classmates computers hard drives crashed.	hard drives	-1
Ease of use is just one of the benefits I love about my Mac.	use	1
I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out.	MS Office	0
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product."	budget	1
The sheer power and flexibility makes the MacBook Pro a must have for any techie!	power	1
The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.	HDMI port	-1
The speakers on it are useless too.	speakers	-1
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.	Battery	0
Some features arent friendly ( volume wheel, sound quality, etc.	features	-1
"A cheaper price should not equal a ""cheap"" product."	price	1
I think the manual is somewhere on the hard drive, but I rather have a hard copy.	manual	0
Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!	software	0
Adjust the sensitivity since it's not that responsive to begin with.	sensitivity	-1
After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.	battery	-1
The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.	system	-1
Later it held zero charge and its replacement worked for less than three months.	charge	-1
The company sent me a whole new cord overnight and apologized.	cord	1
It's even easy to hook up to other wireless networks.	hook up to other wireless networks	1
Also, I have had alot of trouble with the shift key to go to other lines.	shift key	-1
The rep did not even answer my question, I had to ask him, if he understood what I ask or if he spoke english because he didn't even try to acknowledge my question.	rep	-1
It gives me the power and speed that I need to run all the programs I use to edit.	power	1
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC.	iLife	1
As a computer science student in college, I find that the portability, longevity, and ease of use of this computer make me (shockingly) want to do homework more;	portability	1
Again I sent it back and they replaced the motherboard and some fan inside.	motherboard	0
Fully charged, the MacBook Pro can last about five hours unplugged.	charged	1
I know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.	price	0
can't reinstall with standard os cd because of proprietary hardware drivers.	standard os cd	-1
"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge."	battery	0
The computer was two weeks late in delivery because HP forgot to complete the required import paperwork.	delivery	-1
The first programm I switched on was a game for my children.	programm	0
I have been very pleased with the performance of this laptop.	performance	1
I bought it for my mom and she reports that the battery life lasts all day for her, it's very lightweight, and the response for the computing she's doing (Internet focused activity: mail, research, etc.) is excellent;	battery life	1
Its very nice and once you learn the features you will be so happy to have such a sophisticated computer.	features	0
It is sleek and lightweight and charges quickly when needed.	charges	1
also you may need to charge it once a day, if for medium use every thing fast and easy with mac  the size and look is the most feature that attracted me to it.	charge	1
( The iBook backup also uses a firewire connection).	iBook backup	0
I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.	camera	0
Also the display is exceptional!	display	1
Learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on Windows machines.	keyboard shortcuts	1
little short on RAM but you get what you pay for.	RAM	-1
It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.	software	1
THEN, one month after the warranty expired, the replacement charger went.	warranty	0
"I love a ""pc"" but I was ready for a change and tired of the windows system."	windows system	-1
Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.	cursor	-1
Other installed features, such as certain printer software, are also most attractive.	features	1
Even doing so, the hinge may just be slightly tightened only.	hinge	0
company provides UPS shipping, fast, great!	shipping	1
I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.	technician	-1
Great product, very easy to use and great graphics.	use	1
The iLife software that comes with the computer is so simple to use and produces a great finished product.	iLife software	1
The built-in webcam is great for Skype and similar video-chat services.	built-in webcam	1
The shop will definitely push the problem to the service center.	service center	0
PC users work in Word, while Mac users work in Pages.	Word	0
While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.	internet	1
"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc."	"17"" inch screen"	1
The apple systems are over priced luxurys that arn't worth what they are being charged for, this model's specifications are far from being impressive and they only thing you get out of this is the apple name.	specifications	-1
pros:  the macbook pro notebook has a large battery life and you wont have to worry to charge your laptop every five hours or so.	battery life	1
Disappointing for such a lovely screen and at a reasonable price	screen	1
The only bad thing about it is they give you the worst batteries possible.	batteries	-1
Good price.	price	1
THE MOTHERBOARD IS DEAD !	MOTHERBOARD	-1
the speed is fine.	speed	1
Hmmm - that high failure rate sure isn't reflected in the retail price.	retail price	-1
It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.	Microsoft Student Edition	-1
Good for every day computing and web browsing.	every day computing	1
Also, I have had alot of trouble with the keys sticking and will not type correctly.	keys	-1
Excellent LED monitor and well equipped.	LED monitor	1
This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.	mother board	-1
I couldn't believe how long the battery lasted on a single charge.	battery	1
I could save ten essay papers and have hardly any memory left.	memory	-1
Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.	gaming	1
But the biggest pain is that tech support is not available 24/7.	tech support	-1
The backlit keys are wonderful when you are working in the dark.	backlit keys	1
I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.	screen	1
The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead.	Safari internet browser	1
I know what 7 hrs of battery looks like.	battery	1
I did not have to call the support line at all.	support line	0
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.	Windows 7 starter	1
THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.	KEYBOARD FUNCTION	-1
The DVD drive randomly pops open when it is in my backpack as well, which is annoying.	DVD drive	-1
Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.	Garageband	1
I dual boot with Linux and that other security-prone OS and it performs flawlessly.	Linux	1
The difference is the Toshiba had a lot more memory and hard drive space.	memory	1
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.	firewire cable system	0
OS X is solid with lots of innovations such as quicklook which save heaps of time.	OS X	1
But other than that I am blown away by all the features this laptop offers.	features	1
The keyboard is slick and quiet and not bulky like some other laptops I have had in the past.	keyboard	1
Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.	design	1
The PhotoBooth is a great program, it takes very good pictures with the built-in camera.	PhotoBooth	1
Many kinds of software that is necessary to the working person is not available and cannot be downloaded.	software	-1
I had to pay for the shipping!	shipping	-1
It bluescreened on me without any warning, running simply basic Chrome.	Chrome	-1
I took 3-4 years researching brands and prices of laptops.	prices	0
But guess what?  (you have to buy an external dvd drive it doesn't have a built in type) The notebook can't be used because it doesn't read anything for an external drive.	external dvd drive	-1
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!	PORTABILITY	1
I use a cooling pad but it doesn't help.	cooling pad	-1
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.	Supplied software	1
I'm tired of the inept service.	service	-1
Garageband is easy to work with, like all the other apple applications I've had experience with.	Garageband	1
"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!"	bios	-1
Because we did not purchase the extended warranty in time, we are on the hook for the repair.	extended warranty	-1
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge."	charge	-1
This laptop looked brand new and was shipped very quickly.	shipped	1
Info: Windows failed to load because the kernal is missing, or corrupt.	Windows	-1
The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.	display	1
But the quality, in general was less than the worth of the cheap laptop.	quality	-1
In the first moth of owning this computer its hardrive failed which had to be replaced.	hardrive	-1
Its also FUN to use!	use	1
The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.	graphics	1
WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!	upgraded memory	1
Simple to use, and great graphics.	use	1
The internet speed is spectacular.	internet speed	1
They claim call center is still down.	call center	-1
Mac also has many apps and programs that are quite cheap or free.	apps	1
My husband uses it mostly for games, email and music.	games	0
I just took the broken cords into the Apple store and they gave me new ones.	cords	1
Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.	screen	0
Being a PC user my whole life, it's taking a bit of time to adapt to the OS of a Mac but I'm finding my way around.	OS	0
The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.	fan	-1
"I have in the past gotten superfine sandpaper and ""fixed"" the edges by rounding them off."	edges	-1
Downfalls: sharp edges.	edges	-1
i needed one to be able to carry to work everyday and this one seems to fit all of the criteria.	carry	0
The screen is gorgeous - yummy good.	screen	1
Did I mention everything about it, from size to weight to keyboard screams BULK?	size	-1
I had it four months when my disc drive refused to open.	disc drive	-1
So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.	hard drive	0
Once again, I was told it was the suspicious  power supply  problem.	power supply	-1
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc."	starts	1
Unable to boot up this brand new laptop.	boot up	-1
In addition, all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations.	Pages	1
The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.	port	0
I love the feel of the key board, as well as the trackpad.	key board	1
Now I have the best of both worlds with all of the power and ease of the Mac!	power	1
Ease of use is just one of the benefits I love about my Mac.	use	1
Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.	connection card	0
But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.	4GB of RAM	0
If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.	game	0
Browsing, also, was no problem for me when I used itunes ( which usually slows down my PC ).	Browsing	1
Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.	price	1
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.	setup	-1
My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.	motherboard	-1
Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.	Toshiba customer services	-1
Quality Display  I was surprised with the performance and quality of this HP Laptop.	Quality Display	1
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.	battery life	-1
The internet capabilities are also very strong and picks up signals very easily.	internet capabilities	1
Its fast, has High definition quality in the videos.	High definition quality	1
Another Great thing is the Beast graphics.	Beast graphics	1
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.	wall charger	1
The battery life is probably an hour at best.	battery life	-1
This is a review of windows vista system.	windows vista system	0
cosmetically, the only thing they changed was 2 of the Function keys at the top.	Function keys	0
But sadly the replacement froze-up while updating the BIOS again and shut down and would not turn back on.	BIOS	-1
There's literally no way to make it sing with Vista.	Vista	-1
Screen size is perfect for portable use in any environment.	Screen size	1
First, it does not have a push button to open the lid.	push button	0
I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).	Pentium 4	0
I now realize that my $900 would have been better spent on a Windows laptop.	Windows	1
) And printing from either word processor is an adventure.	word processor	-1
After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.	interface device	-1
Another included program that is laughable is the chess game.	included program	-1
Yes, I thought the expese was a little much, but I now realize you get what you pay for.	expese	-1
It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.	internet use	1
The price was very good, and the product is top quality.	price	1
It played various games without problems and ran aero smoothly and flawlessly.	games	0
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.	hard drive	0
The screen almost looked like a barcode when it froze.	screen	-1
Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.	screen	1
It even has a great webcam, and Skype works very well.	webcam	1
I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.	machined aluminum frame	1
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.	parallels type program	1
This computer I used daily nice compact design.	design	1
The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.	ATI graphics card	1
It was hard to handle and operate at school.	handle	-1
It has easy to use features and all the speed and power I could ask for.	features	1
My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.	power supply cord	1
I preferred the fit and feel of the 13 inch.	13 inch	1
power supply went bad after 2 weeks --	power supply	-1
The screen takes some getting use to, because it is smaller than the laptop.	screen	-1
I regret buying it before understanding how awful it is to use.	use	-1
The right speaker did not work.	right speaker	-1
Dealing with the support drone on the other end of the chat was sheer torture.	support	-1
The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.	Final Cut Pro	1
The computer runs extremely slowly, whether opening Word or My Computer.	runs	-1
The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.	Mac Snow Leopard O/S	1
