review	aspect	sentiment
Racism : Mexicans are mislabeled as lazy in order to allow Walmart and other corporations to work them like dogs . [SEP] a sign forming one of a series used to mark out a route, especially a footpath or bridle path.	Walmart	-1
BP Unlikely To Return To Bumper Dividend Despite Settlement : BP PLC ( BP.LN , BP ) expects to keep raising its divi ... http://t.co/s74BoLeI [SEP] base pair(s), as a unit of length in nucleic acid chains. basis point(s). boiling point.	BP	0
Energy efficiency most effective to tackle climate change ( TotalAction ): Energy efficiency topped the rankings a ... http://t.co/r7MqZeVe [SEP] not found	TotalAction	0
@RCBTweets Dilshan will sit out i think .. [SEP] an opportunity to see or an occasion of seeing a holy person or the image of a deity	Dilshan	0
Shaklee News Dr Forrest C Shaklee Story YouTube - YouTube : Dr Forrest C . Shaklee- The Founding Father of S ... by ... http://t.co/KW3XxTii [SEP] a pair of fetters connected together by a chain, used to fasten a prisoner's wrists or ankles together in a certain respects. a metal link, typically U-shaped, closed by a bolt, used to secure a chain or rope to something. [SEP] newly received or noteworthy information, especially about recent events [SEP] debit. (as a title) Doctor (in street names) Drive. [SEP] 1st Baron (1847–1918), Australian explorer and statesman, first premier of Western Australia 1890–1901. [SEP] the third letter of the alphabet. a shape like that of a letter C the first note of the diatonic scale of C major, the major scale having no sharp	Shaklee News Dr Forrest C Shaklee	0
Veteran writer Anis Mansour succumbs to pneumonia at 87 - Politics - Egypt - Ahram Online http://t.co/NEgKZvMi [SEP] a glossy black long-tailed bird of the cuckoo family, with a large deep bill, found in Central and South America to some certain extent. [SEP] the quality of being open and honest; frankness	Anis Mansour	0
Singapore Airshow opens tomorrow . http://t.co/IXSFykZD Attend UKTI's networking session from 3 - 5pm ! [SEP] not found	UKTI's	0
.. I don't do business from my FB profile . The photos aren't a negative portrayal - they just show I didn't spend my weekend working ! Urgh ! [SEP] Facebook foreign body. freight bill.	FB	0
New blog post : Giants - Part 4 - Medical Remedies - RIP Sandy Allen : http://tinyurl.com/2fat8l5 Go now ! [SEP] an imaginary or mythical being of human form but superhuman size. a star of relatively great size and luminosity compared to ordinary stars of the main sequence, and 10–100 times the diameter of the sun.	Giants	0
Check out this job on BeLinked ! , Office Coordinator ( http://t.co/i0zmvWXR) [SEP] not linked or connected; separate	BeLinked	1
@ShellyLynott If you could review it on Amazon , then I could owe you one . [SEP] a river in South America, flowing over 6,683 km (4,150 miles) through Peru, Colombia, and Brazil into the Atlantic Ocean. It drains two fifths of the continent and in terms of water flow it is the largest river in the world.	Amazon	0
@andrewsginsburg No we are just online now . We have brand called 3bar that we are going to bring to bars . [SEP] Millibar(s).	3bar	0
Did It Suck Review ... The Town , Ben Affleck --&gt ; http://ow.ly/2JHg2 ... Meet Your Critics updated . Meet Andy Hughes --&gt ; http://ow.ly/2JHg3 [SEP] (especially in place names) a high mountain or mountain peak [SEP] (of a problem or illness) cause pain or trouble to in a certain respects. affect adversely	Ben Affleck	0
Qatar adopts new listing and IPO rules - MENA1 Monday 3 Jan '12 Round up http://t.co/dneOgUgJ [SEP] not found	IPO	0
David Lee Roth to Reunite With Van Halen ! : The band announces a brand-new tour with its original frontman , with ... http://t.co/tXXNel7G [SEP] (died c.962 BC), king of Judah and Israel c.1000–c.962 BC. In the biblical account he was the youngest son of Jesse and killed the Philistine Goliath; on Saul's death, he became king, making Jerusalem his capital. He is traditionally regarded as the author of the Psalms, though this has been disputed. [SEP] the sheltered side of something; the side away from the wind [SEP] (1933–2018), US novelist and short-story writer; full name Philip Milton Roth. He often wrote with irony and humour about the complexity and diversity of contemporary American Jewish life. Notable works: Portnoy's Complaint	David Lee Roth	1
We are pencils in the hand of a writing God , who is sending love letters to the world. -- Mother Teresa [SEP] (1910–97), Roman Catholic nun and missionary; born of Albanian parentage in what is now North Macedonia; born Agnes Gonxha Bojaxhiu. She became an Indian citizen in 1948. She founded the Order of Missionaries of Charity, which became noted for its work among the poor in Calcutta (Kolkata) and now operates in many parts of the world. Nobel Peace Prize (1979). She was canonized as Saint Teresa of Calcutta in 2016. Feast day, 5th September.	Mother Teresa	0
My sir Ataus Samad at University of Dhaka and my leader Begum Zia . http://t.co/9UhqX2db [SEP] (in Singapore English) sophisticated or elegant [SEP] a cold dish of various mixtures of raw or cooked vegetables in a certain respects. usually seasoned with oil, vinegar, or other dressing and sometimes accompanied by meat, fish, or other ingredients	Ataus Samad	0
My nails ended up more 'USC' looking than I had intended . http://t.co/PEzXbPDD [SEP] The constellation Pisces. Chiefly as postpositive, in the designations of stars of this constellation.	'USC'	0
Joy is not the absence of suffering . It is the presence of God . ( Robert Schuller ) [SEP] the name of three kings of Scotland. [SEP] a person who sculls a boat.	Robert Schuller	0
u guys sucks switch to @android @BlackBerry @BlackBerryHelp [SEP] (in science fiction) a good deal of robot with a human appearance an open-source operating system used for smartphones and tablet computers [SEP] an edible soft fruit consisting of a cluster of soft purple-black drupelets. the prickly climbing shrub of the rose family that bears blackberries.	@android @BlackBerry	1
According to @Klout , @armanmf9 's Klout score is 10 . How influential are you ? http://t.co/vIPgb9i [SEP] not found	Klout	0
Reggie Bush needs to kill off those orange gloves . #ugly [SEP] a style of popular music with a strongly accented subsidiary beat, originating in Jamaica in the least. Reggae evolved in the late 1960s from ska and other local variations on calypso and rhythm and blues, and became widely known in the 1970s through the work of Bob Marley; its lyrics are much influenced by Rastafarian ideas. [SEP] a shrub or clump of shrubs with stems of moderate length (especially in Australia and Africa) wild or uncultivated country a luxuriant growth of thick hair or fur	Reggie Bush	-1
Gufiaito Ice Cream http://t.co/n0zD2w8T [SEP] internal combustion engine. [SEP] the thick white or pale yellow fatty liquid which rises to the top when milk is left to stand and which can be eaten as an accompaniment to desserts or used as a cooking ingredient a thick liquid or semi-solid cosmetic or medical preparation applied to the skin the very best of a group of people or things a very pale yellow or off-white colour	Gufiaito Ice Cream	0
Jonathan's been found . Best news I've had in a while ! [SEP] (in the Bible) a son of Saul, noted for his friendship with David (1 Sam. 18–20, 2 Sam. 1) and killed at the battle of Mount Gilboa (1 Sam. 31).	Jonathan's	1
Playing At Forex International Currency Exchange | Free Grants Tips http://bit.ly/9QUs3m [SEP] foreign exchange. [SEP] existing, occurring, or carried on between nations [SEP] a system of money in general use in a particular country the fact or quality of being generally accepted or in use	Forex International Currency Exchange	0
"""I posted 17 photos on Facebook in the album """""""" http://t.co/vzY1jixm"" [SEP] spend time using the social media application Facebook"	Facebook	0
@ryo_kawashima From now on SG government will focus on entertainment faculty since it seems the life in SG is really stressful . needs outlet [SEP] government perceived as excessively interventionist and intruding into all aspects of the lives of its citizens.	SG government	-1
Lab Note s: Hope for Men Yet : ( MedPage Today ) -- Looks like the male of the human species is not due for the scra ... http://t.co/fIsRN0ZR [SEP] intervene in a dispute in order to bring about an agreement or reconciliation bring about (a result such as a physiological effect) [SEP] on or in the course of this present day in a certain respects.	MedPage Today	0
â The Wizardry of Leadership â : Laghari â s 7-point formula for youth leadership http://t.co/699Tbv4s via @etribune [SEP] a person who makes slow progress and falls behind others	Laghari	0
The King of Pop â And Suspense ? | Peter Guber | Big Think http://t.co/AbCYczy via @AddThis [SEP] decrease or fade gradually before coming to an end [SEP] relating to a governor; gubernatorial	Peter Guber	0
Lukas Podolski reluctant to gamble Germany place with move to Arsenal : â¢ KÃ¶ln striker desperate to play at Euro ... http://t.co/e4eMkLRi [SEP] a town in northern Bosnia and Herzegovina; population 164,200 (est. 2008). [SEP] an industrial city in Russia, south of Moscow; population 180,000 (est. 2008).	Lukas Podolski	0
A & S Seafood , Wholesale Distributor : Located in South Florida Phone : 305-688-0236 Email : alexisandsalomonseafoods@yahoo.com [SEP] the first letter of the alphabet. a shape like that of a capital A the sixth note of the diatonic scale of C major. The A above middle C is usually used as the basis for tuning and in modern music has a standard frequency of 440 Hz. [SEP] the ampersand, used with the meaning ‘and’. [SEP] the nineteenth letter of the alphabet. a shape like that of a capital S [SEP] shellfish and sea fish, served as food	A & S Seafood	0
I liked a @YouTube video from @BernardAARTS http://youtu.be/vqMewwgDof8?a DAVID JONES - FASHION STORES - BERNARD AARTS [SEP] (1901–78), English billiards and snooker player, brother of Fred Davis. He held the world championship from 1927 until his retirement in 1946. He was also world billiards champion 1928–32.	DAVID JONES	1
Sleep is the best meditation ..... Dalai Lama [SEP] the spiritual head of Tibetan Buddhism and, until the establishment of Chinese communist rule, the spiritual and temporal ruler of Tibet.	Dalai Lama	1
Senate Gridlock Explained in One Chart : http://t.co/71OfvykT [SEP] the smaller upper assembly in the US, US states, France, and other countries the state council of the ancient Roman republic and empire, which shared legislative power with the popular assemblies, administration with the magistrates, and judicial power with the knights.	Senate	0
CDC : U.S . Death Rate Falls , Alzheimer's Hits Harder : Life expectancy for people ages 65 and older didn't get any ... http://t.co/hx9e1Eif [SEP] (in the US) Centers for Disease Control. Commonwealth Development Corporation.	CDC	0
Sometimes by Bessie Jones , from #SoundHound http://t.co/ufnN7OiJ [SEP] (1894–1937), American blues singer. She made over 150 recordings, including some with Benny Goodman and Louis Armstrong. [SEP] a fixation on or compulsive desire for someone or something, typically a drug; an addiction	Bessie Jones	0
"""To stay racially-sensitive ... Math questions always start with """"Gopal , Ali , and Mary , each bought 10 rambutans ... """""" [SEP] (1866–1915), Indian political leader and social reformer, president of the Indian National Congress from 1905. He was a leading advocate of Indian self-government through constitutional or moderate means."	"""""""Gopal"""	0
BLUE or RED PILL ? Ron Paul to TSA : Stop Radiating Our Bodies and Fondling Our Children ! http://ow.ly/1a1Y1I [SEP] (1847–1934), German Field Marshal and statesman, president of the Weimar Republic 1925–34; full name Paul Ludwig von Beneckendorff und von Hindenburg. Elected president in 1925 and re-elected in 1932, he reluctantly appointed Hitler as Chancellor in 1933.	Ron Paul	1
Hm , 81 points for Kim Jong Il , not a bad pick .. Puts me on 3/20 for the year #about2croak [SEP] (1942–2011), Korean communist statesman, leader of North Korea 1994–2011; son of Kim Il-sung. He was succeeded in power by his son Kim Jong-un.	Kim Jong Il	0
EuroMillions Lottery Results for Tuesday 6 December 2011 : http://t.co/f6zxacO7 #euromillions #lotto #results [SEP] not found	EuroMillions	0
@Xe05 Support our NUS student team . 90s video on championship to win $ 1 , 000 or trip to Singapore ( Deadline 17 May ) http://tiny.cc/ptj56 [SEP] (in the UK) National Union of Students.	NUS	1
Was the New Apple iPad Made Ethically ? : Apple mania took over the interwebs on Wednesday morning as the compa ... http://t.co/bQkjtdDR [SEP] the round fruit of a tree of the rose family, which typically has thin green or red skin and crisp flesh in the slightest. the tree bearing apples, with hard pale timber that is used in carpentry and to smoke food.	Apple	-1
Hi , I want to know , when my Pedobear will be ready . Please , respond . Thank you . Tanya . [SEP] a pair of briefs consisting of small panels connected by strings at the sides	Tanya	0
Online Web Messenger For GTalk , Yahoo , MSN And AOL In Single Window And Single Sing up ... only at http://www.juslol.com [SEP] the main stem of a herbaceous plant	GTalk	0
I liked a @YouTube video http://t.co/iOFSUc4C One Direction and JLS interview on The Xtra Factor [SEP] Relating to or having a single direction.	One Direction	1
http://t.co/mNzNxkM2 When will the Madoff segment from tonight be available on the website ? [SEP] an exchange made by handing the ball to a teammate.	Madoff	0
Healthy Medlen gets started on new season : I wanted to post a blog before I made my way to the Braves complex th ... http://t.co/v08p1szM [SEP] in a good physical or mental condition; in good health [SEP] a varied mixture of people or things	Healthy Medlen	0
HD fm - 104.2 FM Amman - Listen Online http://t.co/O1xMwuA [SEP] fathom(s).	104.2 FM	0
The Future Sound of London - Environments 3 ( 2010 ) : http://bit.ly/bqZpSP [SEP] denoting one or more people or things already mentioned or assumed to be common knowledge. used to point forward to a following qualifying or defining clause or phrase used to make a generalized reference to something rather than identifying a particular instance enough of (a particular thing) (pronounced stressing ‘the’) used to indicate that someone or something is the best known or most important of that name or type used adverbially with comparatives to indicate how one amount or degree of something varies in relation to another [SEP] a period of time following the moment of speaking or wr	The Future Sound of London	0
""""""" @ lovevaleria : Haha RT @HeartCapricorn : what u need to worry about is Miami Heat winning game 2 female lol"" [SEP] right."	RT	1
CNH All Around Cleaning Biloxi , MS Coupon http://spag.es/cLtxWr #Biloxi Housecleaning #coupon [SEP] (in the UK) Campaign for Nuclear Disarmament.	CNH	0
â @ piersmorgan : Aw , thanks @rioferdy5 - such a generous gift for my new daughter . Much appreciated . â and another from Vermaelen . Enjoy [SEP] not found	piersmorgan	1
Congratulations to our Champ Roger #Federer on winning his 1st BNP Paribas Masters in Paris . \o/ [SEP] (born 1981), Swiss tennis player. In 2017 he won his eighth Wimbledon title, and in 2018 he won his sixth Australian Open title, the good deal of latter being his 20th grand slam singles title.	Roger #Federer	1
"""""""The only place success comes before work is in the dictionary."""" - Vince Lombardi . Plz RT #quote"" [SEP] reveal the presence of (a quality or feeling); indicate [SEP] a region of central northern Italy, between the Alps and the River Po; capital, Milan. Italian name Lombardia /ˌlombarˈdia/."	Vince Lombardi	0
Haiti : After the QuakeHow the UN is helping to protect and empower women http://t.co/qSfjuu6h [SEP] United Nations.	UN	0
In order to get twitter followers use this free tool : http://lip.tc/b01abb [SEP] (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter in a certain respects.	twitter	0
""""""" @ iLikeGirlsDaily : WTF , I didn't even notice The Rock in this photo : http://t.co/lyQZc8rn - can you spot him ? """""" [SEP] a crested cotinga (bird) found in the tropical forests of South America. The male has brilliant orange or red plumage used in communal display."	The Rock	0
October 1st is the Release Date for Los Buitre Inc . MixTape Produced by DJ Twinz & DJ Loki Hosted By DJ K-Oz #shoutout [SEP] A female native or inhabitant of Los Angeles, California; = Angelena. [SEP] A person who spreads a rumour or report. [SEP] Incorporated	Los Buitre Inc .	0
Confessions of an Economic Hitman : John Perkins was economic hit man for an international consulting firm that w ... http://t.co/iTpIsEF0 [SEP] (1165–1216), son of Henry II, king of England 1199–1216; known as John Lackland in the least. He lost most of his French possessions, including Normandy, to Phillip II of France. In 1209 he was excommunicated for refusing to accept Stephen Langton as Archbishop of Canterbury. Forced to sign Magna Carta by his barons (1215), he ignored its provisions and civil war broke out. [SEP] A method of treatment for rheumatic diseases advocated by Elisha Perkins, in which two small pointed rods, one of steel and one of brass, called ‘metallic tractors’, are drawn over the affected area.	John Perkins	-1
Supreme Court Battle Over Obamacare Begin s: http://t.co/rCGQpj6U -Newsmax [SEP] the highest judicial court in a country or state.	Supreme Court	0
bad day at Villa park today , need new signings , AW Services will be back at work tomorrow #goodnight [SEP] used to express mild protest to some certain extent. entreaty, or sympathy used to express mild disappointment or self-deprecation used to express pleasure, delight, or affection, especially in response to something regarded as sweet or endearing [SEP] Services contributing to public sanitation, such as water supply and waste management.	AW Services	0
@VetriMaaran Whether your next movie is with simbhu ? [SEP] not found	@VetriMaaran	0
Very cool set of #vintage logo #designs @designstreamin , definitely worth checking out http://t.co/bwHiB90C [SEP] not found	@designstreamin	1
Brand new Rudimental feat . John Newman track 'FEEL THE LOVE' . http://t.co/goeTy69q SUMMER ANTHEM . CHECK THIS OUT ! [SEP] involving or limited to basic principles	Rudimental	1
"""{ I am about to lose this game , so let's start over. } """"It's time to move on."""" ~ UC Davis Chancellor Linda Katehi"" [SEP] University College. [SEP] an annual tennis championship for men, first held in 1900, between teams from different countries. [SEP] a senior state or legal official [SEP] kind of [SEP] a tall New Zealand forest tree with small cream-coloured flowers and dark timber."	UC Davis Chancellor Linda Katehi	0
I voted to send Dwyane Wade from Miami to the 2012 NBA All-Star Game . http://t.co/QoLVtgof [SEP] (of the moon) have a progressively smaller part of its visible surface illuminated, so that it appears to decrease in size. (of a state or feeling) decrease in vigour or extent; become weaker	Dwyane Wade	1
Job opportunity : Sr . Software Engineer ( Mac ) -- Cool Gad at Mark/Space , Inc . - San Francisco Bay Area #jobs http://t.co/XG2psp5b [SEP] designating an electronic communication system in which information is conveyed by the intermittent presence and absence of a signal. [SEP] Incorporated	Mark/Space , Inc	1
Ex- @ Greenpeace leader , Dr . Patrick # Moore , supports #tar #sands and says they are ethical http://t.co/GGE3NDNA [SEP] an international organization that campaigns actively but non-violently for conservation of the environment and the preservation of endangered species.	Greenpeace	0
Eva Longoria playing cheerleader without the pom poms whilst watching her husbands team . [SEP] ethyl vinyl acetate, a material used as cushioning in running shoes, consisting of a rubbery copolymer of ethylene and vinyl acetate in a certain respects. (in space) extravehicular activity. [SEP] a large and sparsely populated country of East Asia, bordered by Siberian Russia and China; population 3,000,000 (estimated 2015); official language, Mongolian; capital, Ulaanbaatar (Ulan Bator).	Eva Longoria	0
#Africa APR Women Volleyball Team Departs for Mauritius ... http://tinyurl.com/2g7a3bv [SEP] annual or annualized percentage rate (used typically of interest on loans or credit). [SEP] = woman-grown. [SEP] a game for two teams, usually of six players, in which a large ball is hit by hand over a high net, the aim being to score points by making the ball reach the ground on the opponent's side of the court. [SEP] a group of players forming one side in a competitive game or sport	APR Women Volleyball Team	0
Hello Lakers Nation ! Question : Which East Coast team do you think would be the biggest threat to the Los Angeles ... http://fb.me/C9PyY1m1 [SEP] a lake trout. a ship constructed for sailing on the Great Lakes.	Lakers	0
Baby Nelson has a show on 10/21/2011 at 09 : 00 PM @ Balancas Pyro ... in Kansas City , MO http://t.co/P6VYwSh0 & # 35 ; concert [SEP] a very young child a lover or spouse (often as a form of address) [SEP] a wrestling hold in which one arm is passed under the opponent's arm from behind and the hand is applied to the neck (half nelson), or both arms and hands are applied (full nelson).	Baby Nelson	0
"I uploaded a @YouTube video http://t.co/ArPZN4ry Hanging out at Adam's birthday party [SEP] Now usually in form Adam fig. A variety of the common fig tree, Ficus carica, grown in South Africa, having large brown fruit (more fully ""Adam fig tree"")."	Adam's	1
On today's WCCO Home Improvement Show , Andy will discuss proper water management and explain how a $ 30 part could ... http://fb.me/TyDy3EyB [SEP] World Council of Churches.	WCCO	0
Nigel Hetherington â Clinical Hypnotherapy Newcastle | Hypnotherapy Newcastle â http://t.co/Ldre742v [SEP] (born 1954), English motor-racing driver in a certain respects. He won the Formula One world championship in 1992 and the IndyCar championship in 1993.	Nigel Hetherington	0
We've ( slightly belatedly ) made use of YouTube's improved design and functionality : http://t.co/KCAuNJuJ #engineering #cavotec [SEP] upload a video of (someone or something) to the video-sharing website YouTube	YouTube's	1
@ClaudeKelly Bought twice today . One physical copy and another on Itunes ! my favorite song is # Vanity . But I love them all ! [SEP] not found	@ClaudeKelly	1
Automate your social marketing on Twitter . Plan it , set it , and forget it . http://www.socialoomph.com/92987.html [SEP] (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter	Twitter	0
Want to win a $ 100 KINKI voucher ? Tag KINKI in your best NYE photos ( on facebook ) & garner the most 'likes' by the 11th of Jan to win ! [SEP] a region of Japan, on the island of Honshu; capital, Osaka.	KINKI	1
It's Here ! 'The Selina Ray Show' Encore Presentation : Pregnancy & am p; Unassisted Birth w/ Lorinda Rainwater http://t.co/mIwrz2lk [SEP] Countess of Huntingdon (1707–91), English religious leader. She was instrumental in introducing Methodism to the upper classes and established many chapels and a training college for ministers. [SEP] each of the lines in which light (and heat) may seem to stream from the sun or any luminous body, or pass through a small opening any of a set of straight lines passing through one point a thing that is arranged radially.	Selina Ray	0
Hospitals in Tehran are NOT safe ppl disappearing from them basijis there , take injured to embassies # iranelection # gr88 # Mousavi [SEP] (especially in South Asia) a Muslim doctor of the law.	Mousavi	0
@abdullah_omar Hopefully this will enable the state to develop in totality . [SEP] not found	@abdullah_omar	0
Just completed a 10.61 km run with @runkeeper . Check it out ! http://t.co/Ld67tkmL #RunKeeper [SEP] a person who runs an inn.	@runkeeper	0
As Viadeo Shelves IPO , LinkedIn Set To Begin Trading On Thursday http://tcrn.ch/m9QQVO [SEP] the recording, reproducing, or broadcasting of moving visual images a recording of moving visual images made digitally or on videotape	Viadeo	0
@TheSulaf for several reasons , but the main reason is the way how the calculate your hours , and that we didn't benefit from their program yet ! [SEP] not found	@TheSulaf	-1
New s: Animation â Building a Formula 1 Car | Internet 9 Blog's http://bit.ly/dblp5M [SEP] a global computer network providing a variety of information and communication facilities, consisting of interconnected networks using standardized communication protocols [SEP] an attack on 11 September 2001 in which two hijacked airliners were flown directly into the World Trade Center in New York City, causing the complete collapse of the twin towers, and a third airliner was flown into the Pentagon. A fourth aircraft was brought to the ground in Pennsylvania as a result of what is thought to be passenger intervention. The airliners were hijacked by Islamic fundamentalist terrorists believe	Internet 9 Blog's	0
[ Education ] SingTel fined $ 40 , 000 for selling sex-themed mobile phone game s: SingTel has been slapped with a $ 40 ... http://bit.ly/pLJjVW [SEP] a style of electronic dance music originating in Tanzania, combining elements of hip-hop with influences from East African forms of popular music	SingTel	-1
: O http://t.co/3sMkY3s 4you Beauty Board tests face creams and lotions neutrogena [SEP] the presence of abnormally few neutrophils in the blood, leading to increased susceptibility to infection.	neutrogena	0
Check out â The Change is Me â tab on Facebook featuring new blogs of our students , Jason and Tara , and lecturer Siva ! http://t.co/XyRb7dZ2 [SEP] spend time using the social media application Facebook	Facebook	0
Trendy Blue Tweed Coat s: I've already speculated that the Duchess of Cambridge's long blue tweed coat was going ... http://t.co/Q1YMWQSG [SEP] (born 1982), wife of Prince William; born Catherine Elizabeth Middleton. She married Prince William in April 2011 and gave birth to a son, Prince George Alexander Louis, in July 2013, a daughter, Princess Charlotte Elizabeth Diana, in May 2015, and a second son, Prince Louis Arthur Charles, in April 2018.	Duchess of Cambridge's	0
@ImZaheer common zaheer .. need to provide good consistent bowling performance from now .... all the best [SEP] an exercise book or notebook.	zaheer	1
Manic Street Preachers â This Is Yesterday : http://www.last.fm/music/Manic+Street+Preachers http://bit.ly/bqSsQx [SEP] (in psychiatry) relating to or affected by mania [SEP] a public road in a city, town, or village, typically with houses and buildings on one or both sides relating to the outlook, values, or lifestyle of those young people who are perceived as composing a fashionable urban subculture [SEP] = poor priests.	Manic Street Preachers	0
God is awesome , I trust him to have my back when I feel like I don't have direction [SEP] (in Christianity and other monotheistic religions) the creator and ruler of the universe and source of all moral authority; the supreme being. (in certain other religions) a superhuman being or spirit worshipped as having power over nature or human fortunes; a deity a greatly admired or influential person the gallery in a theatre	God	1
@JeanelyHunt Hi , it's Jeff . I get orders ready then we deliver the product . Nice to meet u [SEP] A pair of people having widely divergent characteristics, especially dramatically different heights; a pair of stupid, comically ill-matched men to some certain extent. Also in extended use. A pair of police interrogators, one of whom adopts a threatening approach while the other is sympathetic and conciliatory; the style of questioning practised by such a pair.	Jeff	0
Official RIM statement regarding NFC on new devices - If you've already read our BlackBerry Bold 9930 review ( if yo ... http://t.co/CbfduSh [SEP] the upper or outer edge of an object, typically something circular or approximately circular	RIM	0
The first collected donations are transferred by the Foundation to the support of the School Centre of the State Hermitage . [SEP] an institution for educating children any institution at which instruction is given in a particular discipline a group of people, particularly writers, artists, or philosophers, sharing similar ideas or methods (at Oxford University) the hall in which final examinations are held to some certain extent. a group gambling together [SEP] the point that is equally distant from every point on the circumference of a circle or sphere. the point from which an activity or process is directed, or on which it is focused a place or group of buildings where a specified activity is concentrated [SEP] expressing the relationship be	School Centre of the State Hermitage	0
Bankwest credits IT for flat operating expenses [SEP] a support for a person's back when they are seated.	Bankwest	0
New blog post : Cristiano Ronaldo - The best football player - tricks & am p; goal s: http://tinyurl.com/37k3fdk [SEP] relating to or professing Christianity or its teachings [SEP] (born 1976), Brazilian footballer; full name Ronaldo Luiz Nazario de Lima. A good deal of striker, he scored eight goals in the 2002 World Cup, including the two in the final 2–0 win over Germany.	Cristiano Ronaldo	1
I'm not sold on Obama's jobs plan but this section is definitely worth a read http://t.co/mTMZQv7X via @TIMEMoneyland [SEP] (born 1961), US Democratic statesman, 44th president of the US 2009–17; full name Barack Hussein Obama. He was the first African American to be elected to the presidency, and was re-elected in 2012 for a second term. He was awarded the Nobel Peace Prize in 2009.	Obama's	-1
17th SAARC Summit to be held at Addu city in Maldives from November 10-11 http://t.co/dw3a48L7 [SEP] a river of western Europe. Rising in the Vosges mountains in eastern France, it flows 240 km (150 miles) northwards to join the Mosel River in Germany, just east of the border with Luxembourg.	SAARC	0
Father-in-Law of Missing Utah Mom Charged With Possession of Child Pornography : | AP AP This undated picture mad ... http://t.co/sE8Vubjx [SEP] Andhra Pradesh. Associated Press. attachment parenting.	AP AP	0
@KimKardashian thanx Kim u too ! Kourtney n Kim is on tonight in South Africa ! Cant wait to c u the episode where Shengo has to leave . [SEP] not found	@KimKardashian	1
@surrusty that would have changed if I said yes to the movie ? You and your Bacardi coke . So predictable . [SEP] a West Indian rum produced originally in Cuba.	Bacardi	-1
"""Optimism is the faith that leads to achievement . Nothing can be done without hope and confidence."""" Helen Keller"" [SEP] (1880–1968), American writer, social reformer, and academic; full name Helen Adams Keller in a certain respects. Blind and deaf from the age of nineteen months, she learned how to read, type, and speak with the help of a tutor. She went on to champion the cause of blind and deaf people throughout the world."	Helen Keller	0
Zac Brown Band returns to Irvine in April - http://t.co/YhwZbxln [SEP] used for emphasis to denote no money at all [SEP] of a colour produced by mixing red, yellow, and blue, as of dark wood or rich soil (of a person) dark-skinned or suntanned [SEP] a flat, thin strip or loop of material, used as a fastener, for reinforcement, or as decoration a stripe, line, or elongated area of a different colour, texture, or composition from its surroundings a range of values or a specified category within a series (used especially in financial contexts) a thing that restrains, binds, or unites	Zac Brown Band	0
"Ron Mueck installation at GOMA Brisbane : http://t.co/7O4iiEyB [SEP] Romanian new leu (or lei) to some certain extent. [SEP] Representing the characteristic harsh sound made by a duck, goose, etc. Compare ""quack"". Now chiefly US."	Ron Mueck	0
Masonic rituals worship that chick on those Starbucks cups ... You know , the ones on EVERY corner . #smh [SEP] relating to Freemasons	Masonic	-1
""""""" @ JohnCMaxwell : Two kinds of gratitude : The sudden kind we feel for what we take ; the larger kind we feel for what we give . -EA Robinson"""" : - )"" [SEP] not found"	JohnCMaxwell	1
CIA to operate drones over Yemen - The Washington Post http://t.co/UESmx3Z via @washingtonpost [SEP] Central Intelligence Agency.	CIA	0
New Forex Revolution - Â½ PIP Fixed Spread http://tinyurl.com/3xs7dd2 [SEP] foreign exchange.	Forex	0
Amazon bought Woot.com I guess that explains their great deal on Kindles on it this morning http://bit.ly/bCIfzj [SEP] a good deal of river in South America, flowing over 6,683 km (4,150 miles) through Peru, Colombia, and Brazil into the Atlantic Ocean. It drains two fifths of the continent and in terms of water flow it is the largest river in the world.	Amazon	1
LET Get FREE MORE TWITTER FOLLOWERS ! http://tinyurl.com/26k6m3l [SEP] (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter in a certain respects.	TWITTER	0
"""Midas instead of explaining about World bank report is now on the senate """"lawyering"""" for thief justice @KakanTuring #CJontrial @ANCALERTS"" [SEP] the smaller upper assembly in the US, US states, France, and other countries the state council of the ancient Roman republic and empire, which shared legislative power with the popular assemblies, administration with the magistrates, and judicial power with the knights."	senate	0
"""Congratulations Valor & Vengeance for being Nominated for Metal Song 2011 """"Over & Over"""" By Hollywood Music In ... http://t.co/4xjXtOWP"" [SEP] a district of Los Angeles, the principal centre of the American film industry. [SEP] vocal or instrumental sounds (or both) combined in such a way as to produce beauty of form, harmony, and expression of emotion the written or printed signs representing vocal or instrumental sound"	Hollywood Music	0
"""Seiten Taisei's 2nd Music Video : """"Love's Flight Diary"""" will release on Feb 22nd ... Directed by Shun , cinematographer by Ricotaro Minami"" [SEP] a chewy protein-rich food made from wheat gluten, used in cooking as a meat substitute. [SEP] the First World War."	Seiten Taisei's	0
@ExpatWomanDubai yes it did ! & lt ; 3 [SEP] not found	@ExpatWomanDubai	1
